"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Dataset","Region","Comparison"
"447","BP","GO:0050954","sensory perception of mechanical stimulus","1/1","231/19219",0.0120193558457776,0.0162351000603414,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"448","BP","GO:0050974","detection of mechanical stimulus involved in sensory perception","1/1","40/19219",0.00208127373952849,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"449","BP","GO:0050982","detection of mechanical stimulus","1/1","52/19219",0.00270565586138705,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"450","BP","GO:0051047","positive regulation of secretion","1/1","368/19219",0.019147718403663,0.0213495094315996,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"451","BP","GO:0051056","regulation of small GTPase mediated signal transduction","1/1","206/19219",0.0107185597585725,0.015316257760276,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"452","BP","GO:0051057","positive regulation of small GTPase mediated signal transduction","1/1","73/19219",0.00379832457463969,0.0113315338291845,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"453","BP","GO:0051098","regulation of binding","1/1","352/19219",0.0183152089078515,0.0207190800770071,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"454","BP","GO:0051099","positive regulation of binding","1/1","166/19219",0.00863728601904368,0.0142554599037712,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"455","BP","GO:0051101","regulation of DNA binding","1/1","110/19219",0.00572350278370359,0.0120459767889576,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"456","BP","GO:0051146","striated muscle cell differentiation","1/1","288/19219",0.0149851709246057,0.0185351886379519,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"457","BP","GO:0051147","regulation of muscle cell differentiation","1/1","137/19219",0.0071283625578854,0.0136428562773567,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"458","BP","GO:0051149","positive regulation of muscle cell differentiation","1/1","69/19219",0.00359019720068687,0.0112686536414623,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"459","BP","GO:0051153","regulation of striated muscle cell differentiation","1/1","90/19219",0.00468286591393929,0.0118441743989242,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"460","BP","GO:0051155","positive regulation of striated muscle cell differentiation","1/1","50/19219",0.00260159217441058,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"461","BP","GO:0051222","positive regulation of protein transport","1/1","278/19219",0.0144648524897236,0.0182739175825146,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"462","BP","GO:0051223","regulation of protein transport","1/1","492/19219",0.0255996669962016,0.0256943053215111,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"463","BP","GO:0051235","maintenance of location","1/1","295/19219",0.0153493938290233,0.0199542119777303,NA,"Arhgap21",1,"CTX vs HPP","CTX","HPP"
"464","BP","GO:0051249","regulation of lymphocyte activation","1/1","451/19219",0.0234663614131848,0.024278493418961,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"465","BP","GO:0051251","positive regulation of lymphocyte activation","1/1","287/19219",0.0149331390811177,0.0185351886379519,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"466","BP","GO:0051346","negative regulation of hydrolase activity","1/1","312/19219",0.0162339351683231,0.0194163585823776,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"467","BP","GO:0051347","positive regulation of transferase activity","1/1","464/19219",0.0241427753785316,0.0245496760871585,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"468","BP","GO:0051450","myoblast proliferation","1/1","24/19219",0.00124876424371723,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"469","BP","GO:0051606","detection of stimulus","1/1","246/19219",0.0127998334981009,0.0170350725232078,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"470","BP","GO:0051645","Golgi localization","1/1","14/19219",0.00072844580883491,0.00473489775742691,NA,"Arhgap21",1,"CTX vs HPP","CTX","HPP"
"471","BP","GO:0051651","maintenance of location in cell","1/1","204/19219",0.0106144960715958,0.015332049881194,NA,"Arhgap21",1,"CTX vs HPP","CTX","HPP"
"472","BP","GO:0051656","establishment of organelle localization","1/1","405/19219",0.0210728966127268,0.0228289713304541,NA,"Arhgap21",1,"CTX vs HPP","CTX","HPP"
"473","BP","GO:0051657","maintenance of organelle location","1/1","11/19219",0.000572350278370215,0.00473489775742691,NA,"Arhgap21",1,"CTX vs HPP","CTX","HPP"
"474","BP","GO:0051783","regulation of nuclear division","1/1","121/19219",0.00629585306207403,0.0128520609500233,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"475","BP","GO:0051785","positive regulation of nuclear division","1/1","51/19219",0.00265362401789893,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"476","BP","GO:0051896","regulation of protein kinase B signaling","1/1","145/19219",0.00754461730579115,0.0137474067014919,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"477","BP","GO:0051897","positive regulation of protein kinase B signaling","1/1","100/19219",0.00520318434882139,0.0118779141814381,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"478","BP","GO:0051923","sulfation","10/992","28/19219",7.18278261754514e-07,0.00026576295684917,0.000265132888198508,"Ext1/Sult2a1/Sult2a2/Sult2a3/Sult2a4/Sult2a5/Sult2a6/Sult2a7/Sult2a8/Sult6b1",10,"HPP vs STR","HPP","STR"
"479","BP","GO:0051924","regulation of calcium ion transport","1/1","264/19219",0.0137364066808888,0.0178869756060495,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"480","BP","GO:0051960","regulation of nervous system development","1/1","488/19219",0.0253915396222488,0.0255799740535828,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"481","BP","GO:0051960","regulation of nervous system development","29/444","488/19219",3.69256120909774e-06,0.000648659919064836,0.000621473167238789,"Adcyap1/Adgrb3/Adgrl3/Brinp1/Cbln2/Epha7/Foxg1/Grid2/Il6/Lrrtm1/Lrrtm3/Lrrtm4/Marcks/Mme/Nrxn1/Prl2c2/Robo1/Robo2/Sema3a/Sema3d/Sema3e/Sema4b/Slit2/Slitrk1/Slitrk5/Slitrk6/Tenm4/Trpc6/Zeb2",29,"HPP vs PFC","HPP","PFC"
"482","BP","GO:0051962","positive regulation of nervous system development","1/1","324/19219",0.0168583172901815,0.0196861640614378,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"483","BP","GO:0051962","positive regulation of nervous system development","20/444","324/19219",7.10976375542419e-05,0.00977437956289186,0.00936471399913539,"Adgrb3/Adgrl3/Cbln2/Foxg1/Grid2/Il6/Lrrtm1/Lrrtm3/Lrrtm4/Marcks/Mme/Nrxn1/Prl2c2/Robo1/Robo2/Slitrk1/Slitrk5/Slitrk6/Tenm4/Zeb2",20,"HPP vs PFC","HPP","PFC"
"484","BP","GO:0051963","regulation of synapse assembly","17/444","110/19219",6.03453935452743e-10,3.18020223983595e-07,3.04691302847894e-07,"Adgrb3/Adgrl3/Cbln2/Epha7/Gpc6/Grid2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Mdga2/Mef2c/Nrxn1/Slitrk1/Slitrk5/Slitrk6/Snca",17,"HPP vs PFC","HPP","PFC"
"485","BP","GO:0051963","regulation of synapse assembly","21/992","110/19219",1.77356671184719e-07,9.84329525075189e-05,9.81995884664864e-05,"Adgrb3/Adgrl3/Cbln2/Epha7/Gpc6/Grid2/Lrfn5/Lrrtm1/Lrrtm3/Lrrtm4/Mdga2/Mef2c/Negr1/Nlgn1/Nrxn1/Ppp1r9a/Ptprd/Slitrk1/Slitrk5/Slitrk6/Snca",21,"HPP vs STR","HPP","STR"
"486","BP","GO:0051965","positive regulation of synapse assembly","11/444","72/19219",7.51933480355199e-07,0.000155271082704786,0.000148763333008547,"Adgrb3/Adgrl3/Cbln2/Grid2/Lrrtm1/Lrrtm3/Lrrtm4/Nrxn1/Slitrk1/Slitrk5/Slitrk6",11,"HPP vs PFC","HPP","PFC"
"487","BP","GO:0051965","positive regulation of synapse assembly","13/992","72/19219",7.09013440667368e-05,0.0143091803480141,0.0142752562599439,"Adgrb3/Adgrl3/Cbln2/Grid2/Lrrtm1/Lrrtm3/Lrrtm4/Nlgn1/Nrxn1/Ptprd/Slitrk1/Slitrk5/Slitrk6",13,"HPP vs STR","HPP","STR"
"488","BP","GO:0052547","regulation of peptidase activity","1/1","380/19219",0.0197721005255217,0.0216893951219359,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"489","BP","GO:0052548","regulation of endopeptidase activity","1/1","318/19219",0.0165461262292521,0.0194470704382768,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"490","BP","GO:0055001","muscle cell development","1/1","199/19219",0.0103543368541547,0.0152782742168641,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"491","BP","GO:0055006","cardiac cell development","1/1","100/19219",0.00520318434882139,0.0118779141814381,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"492","BP","GO:0055007","cardiac muscle cell differentiation","1/1","131/19219",0.00681617149695612,0.0132185040101685,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"493","BP","GO:0055013","cardiac muscle cell development","1/1","95/19219",0.00494302513138023,0.0118441743989242,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"494","BP","GO:0055017","cardiac muscle tissue growth","1/1","101/19219",0.00525521619230984,0.0118779141814381,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"495","BP","GO:0055021","regulation of cardiac muscle tissue growth","1/1","73/19219",0.00379832457463969,0.0113315338291845,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"496","BP","GO:0055023","positive regulation of cardiac muscle tissue growth","1/1","40/19219",0.00208127373952849,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"497","BP","GO:0055123","digestive system development","1/1","123/19219",0.00639991674905049,0.0129187910584923,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"498","BP","GO:0060078","regulation of postsynaptic membrane potential","10/444","102/19219",0.000125291871039176,0.0141490320080669,0.013556015219953,"Adcyap1/Gabrg1/Gabrg2/Gabrg3/Grid2/Grik2/Mef2c/Nrxn1/Rgs7bp/Snca",10,"HPP vs PFC","HPP","PFC"
"499","BP","GO:0060078","regulation of postsynaptic membrane potential","18/992","102/19219",4.30736119898018e-06,0.00127497891489813,0.00127195620528481,"Adcyap1/Adrb2/Chrna7/Gabra2/Gabrb3/Gabrg1/Gabrg2/Gabrg3/Grid2/Grik2/Mef2c/Neto1/Nlgn1/Nrxn1/Pclo/Ppp1r9a/Rgs7bp/Snca",18,"HPP vs STR","HPP","STR"
"500","BP","GO:0060251","regulation of glial cell proliferation","1/1","49/19219",0.00254956033092246,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"501","BP","GO:0060251","regulation of glial cell proliferation","5/112","49/19219",9.54923445431587e-06,0.0100553438803946,0.00869482926629814,"Atxn1/Etv5/Hes1/Idh2/Il6",5,"VTA vs CTX","VTA","CTX"
"502","BP","GO:0060252","positive regulation of glial cell proliferation","1/1","25/19219",0.00130079608720535,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"503","BP","GO:0060348","bone development","1/1","221/19219",0.0114990374108953,0.0159692514427523,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"504","BP","GO:0060419","heart growth","1/1","108/19219",0.00561943909672724,0.0119660997236192,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"505","BP","GO:0060420","regulation of heart growth","1/1","79/19219",0.00411051563556897,0.0115648186016267,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"506","BP","GO:0060421","positive regulation of heart growth","1/1","42/19219",0.00218533742650495,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"507","BP","GO:0060425","lung morphogenesis","1/1","57/19219",0.0029658150788282,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"508","BP","GO:0060428","lung epithelium development","1/1","52/19219",0.00270565586138705,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"509","BP","GO:0060442","branching involved in prostate gland morphogenesis","1/1","11/19219",0.000572350278370215,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"510","BP","GO:0060479","lung cell differentiation","1/1","37/19219",0.00192517820906379,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"511","BP","GO:0060487","lung epithelial cell differentiation","1/1","37/19219",0.00192517820906379,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"512","BP","GO:0060512","prostate gland morphogenesis","1/1","28/19219",0.00145689161767004,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"513","BP","GO:0060525","prostate glandular acinus development","1/1","10/19219",0.000520318434882094,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"514","BP","GO:0060537","muscle tissue development","1/1","419/19219",0.021801342421562,0.021801342421562,NA,"Hlf",1,"STR vs CTX","STR","CTX"
"515","BP","GO:0060537","muscle tissue development","1/1","419/19219",0.021801342421562,0.0229866581260352,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"516","BP","GO:0060538","skeletal muscle organ development","1/1","177/19219",0.00920963629741389,0.0184192725948278,NA,"Hlf",1,"STR vs CTX","STR","CTX"
"517","BP","GO:0060541","respiratory system development","1/1","223/19219",0.0116031010978719,0.0160317656390444,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"518","BP","GO:0060562","epithelial tube morphogenesis","1/1","333/19219",0.0173266038815755,0.020060439035598,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"519","BP","GO:0060736","prostate gland growth","1/1","13/19219",0.000676413965346789,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"520","BP","GO:0060740","prostate gland epithelium morphogenesis","1/1","27/19219",0.0014048597741817,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"521","BP","GO:0060765","regulation of androgen receptor signaling pathway","1/1","23/19219",0.00119673240022888,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"522","BP","GO:0060766","negative regulation of androgen receptor signaling pathway","1/1","15/19219",0.000780477652323253,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"523","BP","GO:0061049","cell growth involved in cardiac muscle cell development","1/1","42/19219",0.00218533742650495,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"524","BP","GO:0061050","regulation of cell growth involved in cardiac muscle cell development","1/1","30/19219",0.00156095530464662,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"525","BP","GO:0061051","positive regulation of cell growth involved in cardiac muscle cell development","1/1","16/19219",0.000832509495811484,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"526","BP","GO:0061138","morphogenesis of a branching epithelium","1/1","191/19219",0.00993808210624914,0.0149899405102591,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"527","BP","GO:0061140","lung secretory cell differentiation","1/1","14/19219",0.00072844580883491,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"528","BP","GO:0061351","neural precursor cell proliferation","1/1","170/19219",0.00884541339299638,0.014336239654039,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"529","BP","GO:0061448","connective tissue development","1/1","264/19219",0.0137364066808888,0.0178869756060495,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"530","BP","GO:0061458","reproductive system development","1/1","282/19219",0.0146729798636765,0.0182739175825146,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"531","BP","GO:0061469","regulation of type B pancreatic cell proliferation","1/1","18/19219",0.000936573182787948,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"532","BP","GO:0061564","axon development","24/444","464/19219",0.000218458165215648,0.0197361348117679,0.0189089503606206,"Cntn5/Cntn6/Ctnna2/Dcc/Epha3/Epha5/Epha6/Epha7/Foxg1/Klf7/Lama2/Mef2c/Robo1/Robo2/Sema3a/Sema3d/Sema3e/Sema4b/Slit2/Slitrk1/Slitrk5/Slitrk6/Unc5d/Zeb2",24,"HPP vs PFC","HPP","PFC"
"533","BP","GO:0062012","regulation of small molecule metabolic process","1/1","323/19219",0.0168062854466933,0.0196861640614378,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"534","BP","GO:0062013","positive regulation of small molecule metabolic process","1/1","153/19219",0.00796087205369678,0.0139455346672162,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"535","BP","GO:0070102","interleukin-6-mediated signaling pathway","3/112","18/19219",0.000147493796891023,0.0443745623217849,0.0383705667099954,"Il6/Il6ra/Spi1",3,"VTA vs CTX","VTA","CTX"
"536","BP","GO:0070371","ERK1 and ERK2 cascade","1/1","302/19219",0.015713616733441,0.0191311522113418,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"537","BP","GO:0070372","regulation of ERK1 and ERK2 cascade","1/1","281/19219",0.0146209480201881,0.0182739175825146,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"538","BP","GO:0070373","negative regulation of ERK1 and ERK2 cascade","1/1","78/19219",0.00405848379208062,0.0115648186016267,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"539","BP","GO:0070374","positive regulation of ERK1 and ERK2 cascade","1/1","190/19219",0.0098860502627609,0.0149529952442317,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"540","BP","GO:0070661","leukocyte proliferation","1/1","317/19219",0.016494094385764,0.0194470704382768,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"541","BP","GO:0070663","regulation of leukocyte proliferation","1/1","243/19219",0.0126437379676361,0.0169102209764197,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"542","BP","GO:0070665","positive regulation of leukocyte proliferation","1/1","145/19219",0.00754461730579115,0.0137474067014919,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"543","BP","GO:0070873","regulation of glycogen metabolic process","1/1","33/19219",0.00171705083511098,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"544","BP","GO:0070875","positive regulation of glycogen metabolic process","1/1","18/19219",0.000936573182787948,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"545","BP","GO:0070884","regulation of calcineurin-NFAT signaling cascade","1/1","39/19219",0.00202924189604037,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"546","BP","GO:0070886","positive regulation of calcineurin-NFAT signaling cascade","1/1","19/19219",0.000988605026276068,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"547","BP","GO:0070977","bone maturation","1/1","27/19219",0.0014048597741817,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"548","BP","GO:0070997","neuron death","1/1","384/19219",0.0199802278994744,0.0217550340808577,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"549","BP","GO:0071322","cellular response to carbohydrate stimulus","1/1","138/19219",0.00718039440137352,0.0136428562773567,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"550","BP","GO:0071326","cellular response to monosaccharide stimulus","1/1","130/19219",0.00676413965346778,0.0132119706181043,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"551","BP","GO:0071331","cellular response to hexose stimulus","1/1","129/19219",0.00671210780997966,0.0131576698224511,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"552","BP","GO:0071333","cellular response to glucose stimulus","1/1","129/19219",0.00671210780997966,0.0131576698224511,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"553","BP","GO:0071375","cellular response to peptide hormone stimulus","1/1","246/19219",0.0127998334981009,0.0170350725232078,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"554","BP","GO:0071383","cellular response to steroid hormone stimulus","1/1","143/19219",0.00744055361881468,0.0137474067014919,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"555","BP","GO:0071407","cellular response to organic cyclic compound","1/1","455/19219",0.0236744887871377,0.0243932588451913,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"556","BP","GO:0071692","protein localization to extracellular region","1/1","359/19219",0.0186794318122691,0.0209564699877316,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"557","BP","GO:0071695","anatomical structure maturation","1/1","247/19219",0.0128518653415893,0.0170625009302763,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"558","BP","GO:0071706","tumor necrosis factor superfamily cytokine production","1/1","161/19219",0.00837712680160252,0.0142143886468458,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"559","BP","GO:0071900","regulation of protein serine/threonine kinase activity","1/1","307/19219",0.015973775950882,0.0192522425494314,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"560","BP","GO:0071902","positive regulation of protein serine/threonine kinase activity","1/1","178/19219",0.00926166814090224,0.0145349300592772,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"561","BP","GO:0072384","organelle transport along microtubule","1/1","79/19219",0.00411051563556897,0.015332049881194,NA,"Arhgap21",1,"CTX vs HPP","CTX","HPP"
"562","BP","GO:0072521","purine-containing compound metabolic process","1/1","412/19219",0.0214371195171444,0.0227795614438541,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"563","BP","GO:0080164","regulation of nitric oxide metabolic process","1/1","66/19219",0.00343410167022218,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"564","BP","GO:0090030","regulation of steroid hormone biosynthetic process","1/1","19/19219",0.000988605026276068,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"565","BP","GO:0090068","positive regulation of cell cycle process","1/1","228/19219",0.0118632603153128,0.016144737722343,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"566","BP","GO:0090130","tissue migration","1/1","293/19219",0.0152453301420468,0.0186446267277734,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"567","BP","GO:0090132","epithelium migration","1/1","292/19219",0.0151932982985586,0.0186446267277734,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"568","BP","GO:0090199","regulation of release of cytochrome c from mitochondria","1/1","43/19219",0.00223736926999318,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"569","BP","GO:0090201","negative regulation of release of cytochrome c from mitochondria","1/1","19/19219",0.000988605026276068,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"570","BP","GO:0090257","regulation of muscle system process","1/1","229/19219",0.0119152921588013,0.0161750091055727,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"571","BP","GO:0090497","mesenchymal cell migration","7/444","53/19219",0.00020624714057782,0.0197361348117679,0.0189089503606206,"Ednrb/Kitl/Sema3a/Sema3d/Sema3e/Sema4b/Zeb2",7,"HPP vs PFC","HPP","PFC"
"572","BP","GO:0097191","extrinsic apoptotic signaling pathway","1/1","204/19219",0.0106144960715958,0.0152882529625372,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"573","BP","GO:0097192","extrinsic apoptotic signaling pathway in absence of ligand","1/1","68/19219",0.00353816535719853,0.0112352268360164,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"574","BP","GO:0097305","response to alcohol","1/1","185/19219",0.00962589104531975,0.0148069655456335,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"575","BP","GO:0097485","neuron projection guidance","19/444","214/19219",6.04289396933764e-07,0.000136483076650326,0.000130762773261306,"Cntn5/Cntn6/Dcc/Epha3/Epha5/Epha6/Epha7/Foxg1/Klf7/Lama2/Mef2c/Robo1/Robo2/Sema3a/Sema3d/Sema3e/Sema4b/Slit2/Unc5d",19,"HPP vs PFC","HPP","PFC"
"576","BP","GO:0097485","neuron projection guidance","24/992","214/19219",0.00029824287207194,0.0472927982856933,0.0471806769052151,"Cntn4/Cntn5/Cntn6/Dcc/Epha3/Epha5/Epha6/Epha7/Ext1/Foxg1/Foxp1/Isl1/Klf7/Lama2/Mef2c/Nexn/Robo1/Robo2/Sema3a/Sema3d/Sema3e/Slit2/Smo/Unc5d",24,"HPP vs STR","HPP","STR"
"577","BP","GO:0097696","receptor signaling pathway via STAT","1/1","170/19219",0.00884541339299638,0.014336239654039,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"578","BP","GO:0097720","calcineurin-mediated signaling","1/1","48/19219",0.00249752848743423,0.0111646069329911,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"579","BP","GO:0098727","maintenance of cell number","1/1","196/19219",0.0101982413236903,0.0152429199476619,NA,"Igf1",1,"PFC vs STR","PFC","STR"
"580","BP","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","14/342","196/19219",1.16836813091104e-05,0.0246171127199542,0.0228394527633716,"Cadm2/Cdh10/Cdh12/Cdh13/Cdh18/Cdh19/Cdh7/Dsc3/Gpc6/Nexn/Pcdh17/Scarf2/Tenm3/Unc5d",14,"VTA vs STR","VTA","STR"
"581","BP","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","29/444","196/19219",1.57022400665323e-15,4.9650483090375e-12,4.75695230647156e-12,"Adgrl3/Cadm2/Cdh10/Cdh12/Cdh18/Cdh19/Cdh6/Cdh7/Cdh9/Cntn5/Cntn6/Colec10/Dsc1/Dsc3/Epha3/Gpc6/Grid2/Lrfn5/Mdga2/Nectin3/Nrxn1/Pcdh15/Pcdh18/Robo1/Robo2/Slitrk1/Tenm3/Tenm4/Unc5d",29,"HPP vs PFC","HPP","PFC"
"582","BP","GO:0098742","cell-cell adhesion via plasma-membrane adhesion molecules","33/992","196/19219",1.75923240775956e-09,3.90549594522622e-06,3.89623682729064e-06,"Adgrl3/Cadm2/Cdh10/Cdh11/Cdh12/Cdh18/Cdh19/Cdh20/Cdh6/Cdh7/Cdh9/Cntn5/Cntn6/Colec10/Dsc3/Epha3/Gpc6/Grid2/Lrfn5/Mdga2/Nexn/Nlgn1/Nrxn1/Pcdh15/Pcdh18/Pcdh20/Ptprd/Robo1/Robo2/Slitrk1/Tenm3/Tenm4/Unc5d",33,"HPP vs STR","HPP","STR"
"583","BP","GO:0099054","presynapse assembly","13/444","48/19219",4.14836607511308e-11,6.55856676475379e-08,6.2836829285134e-08,"Cbln2/Cntn5/Gpc6/Grid2/Lrfn5/Lrrtm1/Lrrtm3/Mdga2/Nrxn1/Slitrk1/Slitrk5/Slitrk6/Snca",13,"HPP vs PFC","HPP","PFC"
"584","BP","GO:0099054","presynapse assembly","16/992","48/19219",1.06599210941688e-09,3.90549594522622e-06,3.89623682729064e-06,"Cbln2/Cntn5/Gpc6/Grid2/Lrfn5/Lrrtm1/Lrrtm3/Mdga2/Nlgn1/Nrxn1/Pclo/Ptprd/Slitrk1/Slitrk5/Slitrk6/Snca",16,"HPP vs STR","HPP","STR"
"585","BP","GO:0099111","microtubule-based transport","1/1","196/19219",0.0101982413236903,0.015332049881194,NA,"Arhgap21",1,"CTX vs HPP","CTX","HPP"
"586","BP","GO:0099172","presynapse organization","13/444","53/19219",1.62879324394342e-10,1.28756105933727e-07,1.23359656738662e-07,"Cbln2/Cntn5/Gpc6/Grid2/Lrfn5/Lrrtm1/Lrrtm3/Mdga2/Nrxn1/Slitrk1/Slitrk5/Slitrk6/Snca",13,"HPP vs PFC","HPP","PFC"
"587","BP","GO:0099172","presynapse organization","16/992","53/19219",5.49906494488945e-09,6.38604850497015e-06,6.37090851325614e-06,"Cbln2/Cntn5/Gpc6/Grid2/Lrfn5/Lrrtm1/Lrrtm3/Mdga2/Nlgn1/Nrxn1/Pclo/Ptprd/Slitrk1/Slitrk5/Slitrk6/Snca",16,"HPP vs STR","HPP","STR"
