"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","Count","geneID","Dataset","Region","Comparison"
"756","BP","GO:0032330","regulation of chondrocyte differentiation","16/1792","43/16153",6.97460956361979e-06,0.000847337566317986,0.000775282915703421,16,"Fgf18/Wnt9a/Axin2/Sox9/Mboat2/Bmp6/Thrb/Bmp4/Loxl2/Trps1/Chadl/Ltbp3/Mdk/Gdf5/Sox5/Sox6","HPP vs CTX","HPP","CTX"
"757","BP","GO:0032330","regulation of chondrocyte differentiation","17/2188","43/16153",2.0712650770791e-05,0.00178873157515878,0.00164406665493154,17,"Fgf18/Wnt9a/Axin2/Sox9/Mboat2/Bmp6/Thrb/Bmp4/Loxl2/Trps1/Chadl/Ltbp3/Mdk/Gdf5/Sox5/Pthlh/Sox6","HPP vs PFC","HPP","PFC"
"758","BP","GO:0032330","regulation of chondrocyte differentiation","18/1861","43/16153",4.17613396148783e-07,5.95208987774161e-05,5.53655876445451e-05,18,"Fgf18/Wnt9a/Axin2/Sox9/Mboat2/Bmp6/Thrb/Bmp4/Loxl2/Trps1/Chadl/Mkx/Ltbp3/Mdk/Gdf5/Sox5/Pthlh/Sox6","HPP vs STR","HPP","STR"
"759","BP","GO:0032331","negative regulation of chondrocyte differentiation","8/1861","20/16153",0.0010723996869832,0.0390931313286031,0.0363639365891889,8,"Wnt9a/Sox9/Bmp4/Chadl/Mkx/Ltbp3/Gdf5/Pthlh","HPP vs STR","HPP","STR"
"760","BP","GO:0032332","positive regulation of chondrocyte differentiation","8/1792","19/16153",0.000553024535663736,0.0243821381973681,0.0223087656491857,8,"Fgf18/Sox9/Bmp6/Thrb/Loxl2/Gdf5/Sox5/Sox6","HPP vs CTX","HPP","CTX"
"761","BP","GO:0032332","positive regulation of chondrocyte differentiation","8/1861","19/16153",0.000715199527314228,0.0291242153378486,0.0270909769507392,8,"Fgf18/Sox9/Bmp6/Thrb/Loxl2/Gdf5/Sox5/Sox6","HPP vs STR","HPP","STR"
"762","BP","GO:0032465","regulation of cytokinesis","7/224","79/16153",0.000111591859127922,0.00332746634490531,0.00260238622674398,7,"Birc5/Kif20a/Aurka/Plk3/Cdca8/Prc1/Plk1","VTA vs CTX","VTA","CTX"
"763","BP","GO:0032496","response to lipopolysaccharide","10/114","251/16153",1.13340298463876e-05,0.00079132135654779,0.000681126386940806,10,"Wfdc21/Ccr7/Mrc1/Slpi/S100a8/S100a9/Ptger3/Pf4/Tnip3/Ltf","PFC vs HPP","PFC","HPP"
"764","BP","GO:0032496","response to lipopolysaccharide","13/224","251/16153",4.98756216482733e-05,0.00174034084049294,0.00136110739033418,13,"Ptgs2/Lilrb4a/Il12b/Ccl2/Nfkbia/Ptger4/Tnf/Il1b/Il1a/Zc3h12a/Cxcl2/Cxcl10/Cxcl13","VTA vs CTX","VTA","CTX"
"765","BP","GO:0032496","response to lipopolysaccharide","16/214","251/16153",2.41534091836566e-07,2.08784910561078e-05,1.69672091138442e-05,16,"Ptgs2/Fcgr4/Lilrb4a/Ccl2/Wfdc21/Tnf/B2m/Il1a/Slpi/Cebpb/S100a8/S100a9/Il6/Cxcl2/Tnip3/Ltf","VTA vs HPP","VTA","HPP"
"766","BP","GO:0032496","response to lipopolysaccharide","5/60","251/16153",0.0023706286970902,0.0401159635364744,0.0325049977195006,5,"Mrc1/Ptger3/Pf4/Cxcl13/Elane","PFC vs STR","PFC","STR"
"767","BP","GO:0032602","chemokine production","6/214","97/16153",0.00183054732654218,0.0271716090540782,0.0220814028916758,6,"Slamf9/Lilrb4a/Tnf/Trem3/Chil3/Il6","VTA vs HPP","VTA","HPP"
"768","BP","GO:0032602","chemokine production","6/224","97/16153",0.00230254327562837,0.0302093677762442,0.0236265177377109,6,"Lilrb4a/Apod/Tnf/Il1b/Klf4/Lpl","VTA vs CTX","VTA","CTX"
"769","BP","GO:0032609","interferon-gamma production","7/214","114/16153",0.000806565471437162,0.0137819530264757,0.0112001043738734,7,"Il18rap/Sh2d1b1/Ulbp1/Lilrb4a/Tnf/Tnfsf9/Ccr2","VTA vs HPP","VTA","HPP"
"770","BP","GO:0032609","interferon-gamma production","7/224","114/16153",0.00105301819898406,0.0170181123820349,0.0133097368019959,7,"Sh2d1b1/Lilrb4a/Il12b/Tnf/Tnfsf9/Il1b/Zc3h12a","VTA vs CTX","VTA","CTX"
"771","BP","GO:0032611","interleukin-1 beta production","7/224","85/16153",0.000177135793538403,0.00480169754385092,0.00375537128188854,7,"Ifi204/Lilrb4a/Serpinb1a/Tnf/Il1b/Zc3h12a/Lpl","VTA vs CTX","VTA","CTX"
"772","BP","GO:0032612","interleukin-1 production","6/214","102/16153",0.00236223650006507,0.0324421171667815,0.0263645578880849,6,"Il1r2/Slamf9/Lilrb4a/Tnf/Anxa1/Il6","VTA vs HPP","VTA","HPP"
"773","BP","GO:0032612","interleukin-1 production","8/224","102/16153",8.64670694723598e-05,0.00278050968499353,0.00217461556557421,8,"Ifi204/Lilrb4a/Serpinb1a/Ptger4/Tnf/Il1b/Zc3h12a/Lpl","VTA vs CTX","VTA","CTX"
"774","BP","GO:0032613","interleukin-10 production","5/214","56/16153",0.000859260379991301,0.0145974928138407,0.0118628646315805,5,"Cd28/Lilrb4a/Cd83/Il6/Mmp8","VTA vs HPP","VTA","HPP"
"775","BP","GO:0032623","interleukin-2 production","7/214","65/16153",2.35654500941714e-05,0.000952332834437626,0.000773927114965339,7,"Cd28/Lilrb4a/Cd83/Anxa1/Il1a/Clec2i/Ccr2","VTA vs HPP","VTA","HPP"
"776","BP","GO:0032635","interleukin-6 production","7/214","149/16153",0.0037310495436479,0.0456898108699216,0.0371304886602504,7,"Il18rap/Lilrb4a/Tnf/Tnfsf9/Cebpb/Il6/Mmp8","VTA vs HPP","VTA","HPP"
"777","BP","GO:0032635","interleukin-6 production","8/224","149/16153",0.00112696349147448,0.0179438847186227,0.014033776334815,8,"Rab7b/Lilrb4a/Mapk13/Tnf/Tnfsf9/Il1b/Zc3h12a/Lpl","VTA vs CTX","VTA","CTX"
"778","BP","GO:0032637","interleukin-8 production","4/57","69/16153",0.000101545671556132,0.00324203131870676,0.00256015017889915,4,"Ptger4/Cd74/Anxa1/Elane","VTA vs STR","VTA","STR"
"779","BP","GO:0032637","interleukin-8 production","5/224","69/16153",0.00268182538133113,0.0338322586567927,0.0264599532562913,5,"Chil1/Ptger4/Tnf/Il1b/Klf4","VTA vs CTX","VTA","CTX"
"780","BP","GO:0032640","tumor necrosis factor production","11/214","172/16153",1.86650512938675e-05,0.000783665510752523,0.000636857163696021,11,"Slamf9/Lilrb4a/Ccl2/Il1a/Tnfrsf8/Il6/Clec4b1/Cd209b/Mmp8/Ltf/Ccr2","VTA vs HPP","VTA","HPP"
"781","BP","GO:0032640","tumor necrosis factor production","7/114","172/16153",0.000217221277549888,0.00667303764633255,0.00574378788637177,7,"Ccr7/Tnfrsf8/Clec4a1/Clec4b1/Cd209b/Mmp8/Ltf","PFC vs HPP","PFC","HPP"
"782","BP","GO:0032640","tumor necrosis factor production","8/224","172/16153",0.00278392129542332,0.0348521444617881,0.0272575982199543,8,"Lilrb4a/Il12b/Ccl2/Ptger4/Il1a/Zc3h12a/Clec7a/Lpl","VTA vs CTX","VTA","CTX"
"783","BP","GO:0032642","regulation of chemokine production","6/224","91/16153",0.00166328823249271,0.0237199365329395,0.0185511827120583,6,"Lilrb4a/Apod/Tnf/Il1b/Klf4/Lpl","VTA vs CTX","VTA","CTX"
"784","BP","GO:0032649","regulation of interferon-gamma production","6/214","103/16153",0.00248120639888308,0.0331466618468971,0.0269371163591661,6,"Sh2d1b1/Ulbp1/Lilrb4a/Tnf/Tnfsf9/Ccr2","VTA vs HPP","VTA","HPP"
"785","BP","GO:0032649","regulation of interferon-gamma production","7/224","103/16153",0.000576326879731966,0.0112520962233384,0.00880017923500502,7,"Sh2d1b1/Lilrb4a/Il12b/Tnf/Tnfsf9/Il1b/Zc3h12a","VTA vs CTX","VTA","CTX"
"786","BP","GO:0032651","regulation of interleukin-1 beta production","6/224","81/16153",0.000907983010830249,0.0151948177322613,0.0118837518656999,6,"Ifi204/Lilrb4a/Serpinb1a/Tnf/Zc3h12a/Lpl","VTA vs CTX","VTA","CTX"
"787","BP","GO:0032652","regulation of interleukin-1 production","7/224","98/16153",0.000426562246328132,0.00932749445304182,0.00729496276702918,7,"Ifi204/Lilrb4a/Serpinb1a/Ptger4/Tnf/Zc3h12a/Lpl","VTA vs CTX","VTA","CTX"
"788","BP","GO:0032653","regulation of interleukin-10 production","5/214","54/16153",0.000726780597781076,0.0129455041022944,0.0105203520023302,5,"Cd28/Lilrb4a/Cd83/Il6/Mmp8","VTA vs HPP","VTA","HPP"
"789","BP","GO:0032663","regulation of interleukin-2 production","7/214","59/16153",1.23500695945284e-05,0.000585433137714822,0.000475760745500593,7,"Cd28/Lilrb4a/Cd83/Anxa1/Il1a/Clec2i/Ccr2","VTA vs HPP","VTA","HPP"
"790","BP","GO:0032675","regulation of interleukin-6 production","8/224","142/16153",0.000824763942742684,0.0142380301694526,0.0111354555593569,8,"Rab7b/Lilrb4a/Mapk13/Tnf/Tnfsf9/Il1b/Zc3h12a/Lpl","VTA vs CTX","VTA","CTX"
"791","BP","GO:0032677","regulation of interleukin-8 production","4/57","68/16153",9.59098013306265e-05,0.00321912640876385,0.00254206275051755,4,"Ptger4/Cd74/Anxa1/Elane","VTA vs STR","VTA","STR"
"792","BP","GO:0032677","regulation of interleukin-8 production","5/224","68/16153",0.00251538010871111,0.0322849201861596,0.0252497915576608,5,"Chil1/Ptger4/Tnf/Il1b/Klf4","VTA vs CTX","VTA","CTX"
"793","BP","GO:0032680","regulation of tumor necrosis factor production","10/214","166/16153",7.44073757165345e-05,0.00212313861389218,0.00172539944303338,10,"Lilrb4a/Ccl2/Il1a/Tnfrsf8/Il6/Clec4b1/Cd209b/Mmp8/Ltf/Ccr2","VTA vs HPP","VTA","HPP"
"794","BP","GO:0032680","regulation of tumor necrosis factor production","7/114","166/16153",0.000174594379181113,0.0058299340526563,0.00501809016593772,7,"Ccr7/Tnfrsf8/Clec4a1/Clec4b1/Cd209b/Mmp8/Ltf","PFC vs HPP","PFC","HPP"
"795","BP","GO:0032680","regulation of tumor necrosis factor production","8/224","166/16153",0.00223464286315405,0.0296746096807502,0.0232082874813826,8,"Lilrb4a/Il12b/Ccl2/Ptger4/Il1a/Zc3h12a/Clec7a/Lpl","VTA vs CTX","VTA","CTX"
"796","BP","GO:0032682","negative regulation of chemokine production","3/224","23/16153",0.00379663192293231,0.0406959238797973,0.0318279738430892,3,"Lilrb4a/Apod/Klf4","VTA vs CTX","VTA","CTX"
"797","BP","GO:0032691","negative regulation of interleukin-1 beta production","3/224","24/16153",0.00429506257502417,0.0449655124010601,0.0351671866885056,3,"Lilrb4a/Serpinb1a/Zc3h12a","VTA vs CTX","VTA","CTX"
"798","BP","GO:0032692","negative regulation of interleukin-1 production","4/224","31/16153",0.000844265713364631,0.0144228726033125,0.0112800194269167,4,"Lilrb4a/Serpinb1a/Ptger4/Zc3h12a","VTA vs CTX","VTA","CTX"
"799","BP","GO:0032717","negative regulation of interleukin-8 production","2/57","15/16153",0.00124726610401979,0.0223653606871494,0.0176613599732868,2,"Anxa1/Elane","VTA vs STR","VTA","STR"
"800","BP","GO:0032717","negative regulation of interleukin-8 production","2/60","15/16153",0.0013810233146749,0.0281167715472093,0.0227823418522849,2,"Anxa1/Elane","PFC vs STR","PFC","STR"
"801","BP","GO:0032743","positive regulation of interleukin-2 production","5/214","36/16153",0.00010508830075648,0.00278247311642608,0.00226121720641492,5,"Cd28/Cd83/Anxa1/Il1a/Ccr2","VTA vs HPP","VTA","HPP"
"802","BP","GO:0032755","positive regulation of interleukin-6 production","6/224","90/16153",0.0015714763880304,0.0229086335677321,0.0179166688076262,6,"Rab7b/Mapk13/Tnf/Tnfsf9/Il1b/Lpl","VTA vs CTX","VTA","CTX"
"803","BP","GO:0032757","positive regulation of interleukin-8 production","3/57","53/16153",0.00086115688849772,0.0197763924042722,0.0156169171653695,3,"Ptger4/Cd74/Elane","VTA vs STR","VTA","STR"
"804","BP","GO:0032760","positive regulation of tumor necrosis factor production","7/214","98/16153",0.000323981753020815,0.00699927236257314,0.00568806038239948,7,"Ccl2/Il1a/Tnfrsf8/Il6/Cd209b/Mmp8/Ccr2","VTA vs HPP","VTA","HPP"
"805","BP","GO:0032787","monocarboxylic acid metabolic process","29/436","498/16153",9.05917522798044e-05,0.0134881053394375,0.0121707282010217,29,"Ptgs2/Aldh1l2/Aspa/Cygb/Pnpla3/Abat/Plin5/Fads2/Aldh1a1/Scd3/Slc2a6/Trib3/Prkab2/Elovl6/Cyp2j12/Cyp2j6/Cyp2j9/Faah/Sesn2/Acot7/Insig1/Fah/Dgat2/Nupr1/Lpl/Ces1d/Fa2h/Agt/Plp1","VTA vs PFC","VTA","PFC"
"806","BP","GO:0032787","monocarboxylic acid metabolic process","81/1861","498/16153",0.000806999754519854,0.0316941953794357,0.0294815398985421,81,"Rdh10/Irs1/Ugt1a6a/Pam/Dbi/Ephx1/Aig1/Hkdc1/Hk1/Gpx4/Acsl6/Acbd4/Sox9/Acot1/Acot4/Esrrb/Pfkp/Aldh5a1/Eci3/Elovl7/Acox2/Ephx2/Cyp2d22/Pnpla3/Ppara/Cpt1b/Pfkm/Abat/Cyp39a1/C3/Abhd3/Cd74/Acaa2/Cpt1a/Pcx/Fads2/Fads3/Scd4/Scd1/Eno4/Echdc3/Ptgds/Acss2/Lpin3/Ptgis/Cyp7b1/Slc27a3/Elovl6/Cyp2u1/Bdh2/Acnat1/Cyp2j6/Prkaa2/Acot11/Echdc2/Faah/Fabp3/Gale/Pla2g5/Pdpn/Ppargc1a/Kit/Acacb/Pdk4/Eno2/Slco1a6/Apoc1/Ceacam2/Cyp2s1/Cpt1c/Abhd2/Fah/Me3/Slc27a1/Tecr/Ldhd/Etfa/Elovl4/Me1/Rbp1/Acot5","HPP vs STR","HPP","STR"
"807","BP","GO:0032787","monocarboxylic acid metabolic process","82/1771","498/16153",0.000104207195679751,0.00605074039430813,0.00550228146967786,82,"Rdh10/Acadl/Irs1/Ugt1a6a/Pam/Dbi/Ephx1/Aig1/Hkdc1/Hk1/Acsl6/Slc4a1/Acbd4/Sox9/Acot1/Esrrb/Pfkp/Aldh5a1/Eci3/Elovl7/Acox2/Ephx2/Cyp2d22/Ppara/Cpt1b/Pfkm/Abat/Jmjd8/Cyp39a1/Abhd3/Acaa2/Cpt1a/Pcx/Fads2/Fads1/Fads3/Scd4/Scd1/Scd2/Eno4/Dhtkd1/Echdc3/Hacd1/Ptgds/Acss2/Lpin3/Ptgis/Cyp7b1/Slc27a3/Elovl6/Cyp2u1/Bdh2/Acnat1/Cyp2j6/Prkaa2/Acot11/Echdc2/Fabp3/Pla2g5/Pdpn/Ppargc1a/Kit/Acacb/Pdk4/Eno2/Slco1a6/Apoc1/Ceacam2/Cyp2s1/Akt2/Cpt1c/Abhd2/Fah/Me3/Slc27a1/Tecr/Ldhd/Elovl4/Me1/Rbp1/Acot5/Cyp2f2","HPP vs VTA","HPP","VTA"
"808","BP","GO:0032787","monocarboxylic acid metabolic process","83/1792","498/16153",9.28138756834604e-05,0.00676551277815304,0.00619019701400426,83,"Rdh10/Irs1/Ugt1a6a/Pam/Dbi/Ephx1/Gpx4/Pla2g3/Acsl6/Aspa/Acbd4/Sox9/Cygb/Acot1/Esrrb/Pfkp/Aldh5a1/Eci3/Elovl7/Acox2/Ephx2/Pnpla3/Ppara/Cpt1b/Pfkm/Abat/Cyp39a1/C3/Abhd3/Acaa2/Pcx/Fads2/Fads3/Aldh1a1/Scd3/Scd4/Scd1/Eno4/Echdc3/Hacd1/Ptgds/Acss2/Lpin3/Cyp7b1/Slc27a3/Elovl6/Cyp2u1/Bdh2/Acnat1/Cyp2j12/Cyp2j6/Cyp2j9/Prkaa2/Acot11/Echdc2/Faah/Fabp3/Gale/Pla2g5/Pdpn/Acot7/Ppargc1a/Kit/Acacb/Pdk4/Eno2/Slco1a6/Apoc1/Ceacam2/Cyp2s1/Cpt1c/Abhd2/Fah/Me3/Dgat2/Slc27a1/Fa2h/Ldhd/Myo5a/Elovl4/Me1/Rbp1/Plp1","HPP vs CTX","HPP","CTX"
"809","BP","GO:0032886","regulation of microtubule-based process","47/1792","239/16153",6.49420273783232e-05,0.00529907557727303,0.00484846055148141,47,"Traf3ip1/Cfap45/Rsph4a/Mdm1/Nefh/Gas2l2/Ska2/Hap1/Mapt/Ccdc40/Dnah11/Map1b/Fam107a/Stmn4/Slain1/Efcab1/Spag6l/Map6d1/Phldb2/Efna5/Bbs1/Cfap43/Slc39a12/Map1a/Spef1/Ccdc39/Map9/Gpsm2/Cfap206/Mpdz/Prkaa2/Cfap69/Gnai1/Mapre3/Trpv4/Cav3/Bicd1/Clip3/Plk1/Caly/Rassf7/Camsap3/Dnaaf1/Fez1/Phldb1/Dixdc1/Kif9","HPP vs CTX","HPP","CTX"
"810","BP","GO:0032886","regulation of microtubule-based process","56/2188","239/16153",2.16845819893482e-05,0.00184385668700196,0.00169473348470598,56,"Traf3ip1/Cfap45/Rsph4a/Apc2/Mdm1/Nefh/Gas2l2/Erbb2/Hap1/Mapt/Ccdc40/Dnah11/Map1b/Fam107a/Ska3/Stmn4/Slain1/Mapk15/Ccdc65/Efcab1/Spag6l/Map6d1/Phldb2/Fsd1/Tubb4a/Efna5/Bbs1/Cfap43/Slc39a12/Map1a/Spef1/Chmp4b/Ccdc39/Map9/Gpsm2/Cfap206/Mpdz/Prkaa2/Cfap69/Gnai1/Drc1/Mapre3/Trpv4/Cav3/Bicd1/Eml2/Clip3/Tacc2/Caly/Rassf7/Camsap3/Dnaaf1/Fez1/Phldb1/Dixdc1/Kif9","HPP vs PFC","HPP","PFC"
"811","BP","GO:0032890","regulation of organic acid transport","3/60","76/16153",0.00282534665691229,0.0466003378981863,0.0377591298718591,3,"Kmo/Ptges/Grm2","PFC vs STR","PFC","STR"
"812","BP","GO:0032941","secretion by tissue","13/1792","42/16153",0.000425001438106068,0.0202041988010946,0.018486103742609,13,"Adora1/Traf3ip2/Wnk4/Ptger4/Npr3/Stk39/Celsr2/Trp73/Aqp1/Slc4a5/Sytl2/Scnn1b/Trpc1","HPP vs CTX","HPP","CTX"
"813","BP","GO:0032943","mononuclear cell proliferation","15/214","297/16153",1.02502193050772e-05,0.000502089908960363,0.000408030659705615,15,"Cd28/Lilrb4a/Slfn1/Gapt/Cdkn1a/Tnfsf9/Anxa1/Il1a/Cebpb/Il6/Clec2i/Cd209a/Tnfsf13b/Ccr2/Ifnz","VTA vs HPP","VTA","HPP"
"814","BP","GO:0032943","mononuclear cell proliferation","7/57","297/16153",7.96539070092708e-05,0.00280224041074976,0.00221285841611215,7,"H2-Aa/Cd74/Anxa1/Pla2g2d/Cd4/Cd209a/Tnfsf13b","VTA vs STR","VTA","STR"
"815","BP","GO:0032944","regulation of mononuclear cell proliferation","13/214","228/16153",1.12536547651077e-05,0.000542204776305761,0.000440630589508702,13,"Cd28/Lilrb4a/Slfn1/Cdkn1a/Tnfsf9/Anxa1/Il1a/Cebpb/Il6/Clec2i/Cd209a/Tnfsf13b/Ccr2","VTA vs HPP","VTA","HPP"
"816","BP","GO:0032944","regulation of mononuclear cell proliferation","5/60","228/16153",0.00155794827382006,0.0307576757695081,0.024922202849147,5,"H2-Aa/Anxa1/Pla2g2d/Cd4/Cd209a","PFC vs STR","PFC","STR"
"817","BP","GO:0032944","regulation of mononuclear cell proliferation","7/57","228/16153",1.47734750431533e-05,0.000840803427455988,0.000663961212465747,7,"H2-Aa/Cd74/Anxa1/Pla2g2d/Cd4/Cd209a/Tnfsf13b","VTA vs STR","VTA","STR"
"818","BP","GO:0032946","positive regulation of mononuclear cell proliferation","4/57","131/16153",0.00117039409930882,0.0220154894098638,0.0173850754698132,4,"Cd74/Anxa1/Cd4/Tnfsf13b","VTA vs STR","VTA","STR"
"819","BP","GO:0032946","positive regulation of mononuclear cell proliferation","8/214","131/16153",0.000357262518725036,0.00744676980519773,0.00605172568112808,8,"Cd28/Cdkn1a/Tnfsf9/Anxa1/Il1a/Il6/Tnfsf13b/Ccr2","VTA vs HPP","VTA","HPP"
"820","BP","GO:0032963","collagen metabolic process","6/214","99/16153",0.00203099700060616,0.0294044344077907,0.0238959408575338,6,"Prtn3/Ccl2/Mmp9/Ctss/Il6/Mmp8","VTA vs HPP","VTA","HPP"
"821","BP","GO:0032970","regulation of actin filament-based process","73/2188","371/16153",0.000564223730832121,0.0236776241815981,0.0217626797254421,73,"Tmeff2/Pam/Adora1/Atp1a2/Tgfb2/Wasf1/Sptbn1/Cyfip2/Arhgap44/Akap6/Cfl2/Sptb/Dsp/Dbn1/Rhobtb3/Iqgap2/Fam107a/Sorbs3/Sema5a/Rhpn1/Cdc42ep1/Baiap2l2/Celsr1/Smim22/Pkp2/Phldb2/Daam2/Efna5/Arhgap28/Dsc2/Dsg2/Synpo/Rhod/Cdc42ep2/Kank1/Prkcq/Gsn/Rnd3/Mdk/Pfn2/Ccl27a/Tmod1/Lpar1/Grhl3/Arhgef19/Pdpn/Sema3e/Slit2/Limch1/Hip1r/Baiap2l1/Wasf3/Epha1/Arhgef5/Ctnna2/Cav3/Cdc42ep5/Arhgap35/Fxyd1/Rhpn2/Arfip2/Cttn/Arhgef10/Cx3cl1/Pard3/Kank2/Dixdc1/Coro2b/Cgnl1/Tmod2/Pak3/Shroom2/Gpm6b","HPP vs PFC","HPP","PFC"
"822","BP","GO:0033002","muscle cell proliferation","10/224","231/16153",0.00147032355660146,0.0224152613590586,0.0175308061399313,10,"Ptgs2/Cited2/Il12b/Ccnb1/Apod/Adamts1/Cdkn1a/Tnf/Hbegf/Klf4","VTA vs CTX","VTA","CTX"
"823","BP","GO:0033002","muscle cell proliferation","16/436","231/16153",0.000555874244825341,0.0351195016586626,0.0316893958407309,16,"Erbb4/Ptgs2/Cited2/Ccnb1/Apod/Adamts1/Cdkn1a/Tnf/Egr1/Hbegf/Fgf1/Megf10/Fgfr2/Agt/Cnn1/Ephb1","VTA vs PFC","VTA","PFC"
"824","BP","GO:0033044","regulation of chromosome organization","15/224","229/16153",7.35073524234571e-07,3.95252649096622e-05,3.09124103288982e-05,15,"Nuf2/Nek2/Top2a/Birc5/Ccnb1/Ppp1r10/Cdca5/Spc25/Bub1/Ube2c/Cenpe/Cdc20/Cdca8/Plk1/Ttk","VTA vs CTX","VTA","CTX"
"825","BP","GO:0033044","regulation of chromosome organization","3/17","229/16153",0.00165102889886008,0.022576860291389,0.0151159071768341,3,"Top2a/Ccnb1/Plk1","STR vs CTX","STR","CTX"
"826","BP","GO:0033045","regulation of sister chromatid segregation","11/224","100/16153",1.36946097926184e-07,8.166967294507e-06,6.38732326595429e-06,11,"Nuf2/Birc5/Ccnb1/Spc25/Bub1/Ube2c/Cenpe/Cdc20/Cdca8/Plk1/Ttk","VTA vs CTX","VTA","CTX"
"827","BP","GO:0033045","regulation of sister chromatid segregation","2/17","100/16153",0.00485707916861052,0.0460639121152094,0.0308412157735201,2,"Ccnb1/Plk1","STR vs CTX","STR","CTX"
"828","BP","GO:0033046","negative regulation of sister chromatid segregation","10/224","47/16153",7.11471112578805e-10,8.04698361813269e-08,6.29348494139582e-08,10,"Nuf2/Birc5/Ccnb1/Spc25/Bub1/Cenpe/Cdc20/Cdca8/Plk1/Ttk","VTA vs CTX","VTA","CTX"
"829","BP","GO:0033046","negative regulation of sister chromatid segregation","2/17","47/16153",0.00109602223135615,0.0187833074656385,0.0125760060725901,2,"Ccnb1/Plk1","STR vs CTX","STR","CTX"
"830","BP","GO:0033047","regulation of mitotic sister chromatid segregation","10/224","52/16153",2.04606284990179e-09,1.86419059657718e-07,1.45796934655282e-07,10,"Nuf2/Birc5/Ccnb1/Spc25/Bub1/Cenpe/Cdc20/Cdca8/Plk1/Ttk","VTA vs CTX","VTA","CTX"
"831","BP","GO:0033047","regulation of mitotic sister chromatid segregation","2/17","52/16153",0.00134027614869855,0.0197020593858687,0.013191138937191,2,"Ccnb1/Plk1","STR vs CTX","STR","CTX"
"832","BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","10/224","47/16153",7.11471112578805e-10,8.04698361813269e-08,6.29348494139582e-08,10,"Nuf2/Birc5/Ccnb1/Spc25/Bub1/Cenpe/Cdc20/Cdca8/Plk1/Ttk","VTA vs CTX","VTA","CTX"
"833","BP","GO:0033048","negative regulation of mitotic sister chromatid segregation","2/17","47/16153",0.00109602223135615,0.0187833074656385,0.0125760060725901,2,"Ccnb1/Plk1","STR vs CTX","STR","CTX"
"834","BP","GO:0033077","T cell differentiation in thymus","7/214","99/16153",0.000344772941361614,0.00734266430914336,0.00596712283714342,7,"Cd28/Egr3/Tnfsf9/B2m/Il1a/Adam8/Rag1","VTA vs HPP","VTA","HPP"
"835","BP","GO:0033079","immature T cell proliferation","3/224","17/16153",0.00154980874821925,0.0227292706565075,0.0177763904332184,3,"Tnfsf9/Il1b/Il1a","VTA vs CTX","VTA","CTX"
"836","BP","GO:0033080","immature T cell proliferation in thymus","3/224","16/16153",0.00128943450917103,0.0202361013879473,0.0158265016310743,3,"Tnfsf9/Il1b/Il1a","VTA vs CTX","VTA","CTX"
"837","BP","GO:0033083","regulation of immature T cell proliferation","3/224","15/16153",0.00105844357498022,0.0170181123820349,0.0133097368019959,3,"Tnfsf9/Il1b/Il1a","VTA vs CTX","VTA","CTX"
"838","BP","GO:0033084","regulation of immature T cell proliferation in thymus","3/224","14/16153",0.000855471859005153,0.014463647925448,0.0113119094975342,3,"Tnfsf9/Il1b/Il1a","VTA vs CTX","VTA","CTX"
"839","BP","GO:0033622","integrin activation","1/4","27/16153",0.00666993724626119,0.0458078100958439,0.0164820445895094,1,"Cxcl13","PFC vs CTX","PFC","CTX"
"840","BP","GO:0033623","regulation of integrin activation","1/4","18/16153",0.00445034389404053,0.0432551767961808,0.015563585143889,1,"Cxcl13","PFC vs CTX","PFC","CTX"
"841","BP","GO:0033625","positive regulation of integrin activation","1/4","12/16153",0.00296854987071971,0.0432551767961808,0.015563585143889,1,"Cxcl13","PFC vs CTX","PFC","CTX"
"842","BP","GO:0033630","positive regulation of cell adhesion mediated by integrin","1/4","20/16153",0.00494390799617672,0.0432551767961808,0.015563585143889,1,"Cxcl13","PFC vs CTX","PFC","CTX"
"843","BP","GO:0033631","cell-cell adhesion mediated by integrin","1/4","18/16153",0.00445034389404053,0.0432551767961808,0.015563585143889,1,"Cxcl13","PFC vs CTX","PFC","CTX"
"844","BP","GO:0033632","regulation of cell-cell adhesion mediated by integrin","1/4","12/16153",0.00296854987071971,0.0432551767961808,0.015563585143889,1,"Cxcl13","PFC vs CTX","PFC","CTX"
"845","BP","GO:0033674","positive regulation of kinase activity","16/224","390/16153",0.00011293413643324,0.00333715286036961,0.00260996197712476,16,"Adora1/Chil1/Il12b/Socs1/Cdkn1a/Tnf/Hbegf/Il1rn/Il1b/Tpx2/Sdc4/Cenpe/Stil/Clspn/Fgr/Epha1","VTA vs CTX","VTA","CTX"
"846","BP","GO:0034113","heterotypic cell-cell adhesion","4/224","50/16153",0.00503416395726671,0.049585759098603,0.0387806466377713,4,"Tnf/Il1rn/Il1b/Klf4","VTA vs CTX","VTA","CTX"
"847","BP","GO:0034114","regulation of heterotypic cell-cell adhesion","4/224","20/16153",0.000146497929062057,0.00421502813441707,0.00329654158009448,4,"Tnf/Il1rn/Il1b/Klf4","VTA vs CTX","VTA","CTX"
