"Cluster" "ONTOLOGY" "ID" "Description" "GeneRatio" "BgRatio" "pvalue" "p.adjust" "qvalue" "geneID" "Count"
"1709" "lightgreen" "BP" "GO:0009259" "ribonucleotide metabolic process" "35/250" "373/14705" 1.42471390801979e-16 4.11564230179215e-14 3.81673357464248e-14 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Galk1/Ndufs6/Sdha/Ndufb9/Ndufa6/Atp6v1a/Nme3/Jmjd8/Ndufv2/Atp5a1/Pgam1/Nt5c2/Ndufa8/Atp5g3/Mtch2/Ndufs3/Ndufb5/Nudt2/Ppcs/Nt5c3/Suclg1/Gapdh/Ndufc2/Aldoa/Acadsb/Acat1/ND3/ND5/Prps2" 35
"1710" "lightgreen" "BP" "GO:0022900" "electron transport chain" "20/250" "97/14705" 1.61466386508192e-16 4.14609799133814e-14 3.84497734421848e-14 "Ndufs1/Sdhc/Ndufs6/Sdha/Ndufb9/Cyc1/Ndufv2/Ndufa8/Mtch2/Ndufs3/Ndufaf1/Uqcrh/Etfb/Ndufc2/Coq7/Uqcrc2/Coq9/Fdx1/ND3/ND5" 20
"1711" "lightgreen" "BP" "GO:0009150" "purine ribonucleotide metabolic process" "34/250" "357/14705" 2.56321771244169e-16 5.92359613345275e-14 5.49338027634872e-14 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Galk1/Ndufs6/Sdha/Ndufb9/Ndufa6/Atp6v1a/Nme3/Jmjd8/Ndufv2/Atp5a1/Pgam1/Nt5c2/Ndufa8/Atp5g3/Mtch2/Ndufs3/Ndufb5/Nudt2/Ppcs/Suclg1/Gapdh/Ndufc2/Aldoa/Acadsb/Acat1/ND3/ND5/Prps2" 34
"1712" "lightgreen" "BP" "GO:0072521" "purine-containing compound metabolic process" "36/250" "407/14705" 3.31500465634746e-16 6.96452341892635e-14 6.45870763667314e-14 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Galk1/Ndufs6/Sdha/Pnp2/Ndufb9/Ndufa6/Atp6v1a/Nme3/Jmjd8/Ndufv2/Atp5a1/Pgam1/Nt5c2/Ndufa8/Atp5g3/Mtch2/Ndufs3/Ndufb5/Nudt2/Ppcs/Nt5c3/Suclg1/Gapdh/Ndufc2/Aldoa/Acadsb/Acat1/ND3/ND5/Prps2" 36
"1713" "lightgreen" "BP" "GO:0022904" "respiratory electron transport chain" "19/250" "88/14705" 3.78230159722145e-16 7.11927101675178e-14 6.60221630650054e-14 "Ndufs1/Sdhc/Ndufs6/Sdha/Ndufb9/Cyc1/Ndufv2/Ndufa8/Mtch2/Ndufs3/Ndufaf1/Uqcrh/Etfb/Ndufc2/Coq7/Uqcrc2/Coq9/ND3/ND5" 19
"1714" "lightgreen" "BP" "GO:0009152" "purine ribonucleotide biosynthetic process" "25/250" "179/14705" 4.00478248454232e-16 7.11927101675178e-14 6.60221630650054e-14 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Nme3/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Nudt2/Ppcs/Ndufc2/Aldoa/Acat1/ND3/ND5/Prps2" 25
"1715" "lightgreen" "BP" "GO:0015986" "proton motive force-driven ATP synthesis" "17/250" "65/14705" 4.33524015007538e-16 7.15624284773158e-14 6.63650296658156e-14 "Ndufs1/Sdhc/Atp5b/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Ndufc2/ND3/ND5" 17
"1716" "lightgreen" "BP" "GO:0019646" "aerobic electron transport chain" "16/250" "55/14705" 4.96354999558744e-16 7.64717602653506e-14 7.09178090597617e-14 "Ndufs1/Sdhc/Ndufs6/Sdha/Ndufb9/Cyc1/Ndufv2/Ndufa8/Ndufs3/Ndufaf1/Uqcrh/Ndufc2/Uqcrc2/Coq9/ND3/ND5" 16
"1717" "lightgreen" "BP" "GO:0072522" "purine-containing compound biosynthetic process" "26/250" "204/14705" 9.78033993526996e-16 1.41264784940055e-13 1.31005079659274e-13 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Ndufs6/Sdha/Pnp2/Ndufb9/Ndufa6/Nme3/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Nudt2/Ppcs/Ndufc2/Aldoa/Acat1/ND3/ND5/Prps2" 26
"1718" "lightgreen" "BP" "GO:0009206" "purine ribonucleoside triphosphate biosynthetic process" "20/250" "107/14705" 1.21979795795214e-15 1.65820769460436e-13 1.53777624915824e-13 "Ndufs1/Sdhc/Atp5b/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Nme3/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Nudt2/Ndufc2/Aldoa/ND3/ND5" 20
"1719" "lightgreen" "BP" "GO:0006163" "purine nucleotide metabolic process" "34/250" "378/14705" 1.44361484480734e-15 1.70992515344628e-13 1.58573759931523e-13 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Galk1/Ndufs6/Sdha/Ndufb9/Ndufa6/Atp6v1a/Nme3/Jmjd8/Ndufv2/Atp5a1/Pgam1/Nt5c2/Ndufa8/Atp5g3/Mtch2/Ndufs3/Ndufb5/Nudt2/Ppcs/Suclg1/Gapdh/Ndufc2/Aldoa/Acadsb/Acat1/ND3/ND5/Prps2" 34
"1720" "lightgreen" "BP" "GO:0009145" "purine nucleoside triphosphate biosynthetic process" "20/250" "108/14705" 1.47463941820102e-15 1.70992515344628e-13 1.58573759931523e-13 "Ndufs1/Sdhc/Atp5b/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Nme3/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Nudt2/Ndufc2/Aldoa/ND3/ND5" 20
"1721" "lightgreen" "BP" "GO:0009260" "ribonucleotide biosynthetic process" "25/250" "189/14705" 1.47981406615862e-15 1.70992515344628e-13 1.58573759931523e-13 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Nme3/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Nudt2/Ppcs/Ndufc2/Aldoa/Acat1/ND3/ND5/Prps2" 25
"1722" "lightgreen" "BP" "GO:0006753" "nucleoside phosphate metabolic process" "38/250" "480/14705" 1.77781788482527e-15 1.95644625325295e-13 1.81435449298459e-13 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Galk1/Nudt14/Ndufs6/Sdha/Pnp2/Ndufb9/Ndufa6/Atp6v1a/Nme3/Jmjd8/Ndufv2/Atp5a1/Pgam1/Nt5c2/Ndufa8/Atp5g3/Mtch2/Ndufs3/Ndufb5/Nudt2/Ppcs/Nt5c3/Suclg1/Gapdh/Ndufc2/Aldoa/Acadsb/Fdx1/Acat1/ND3/ND5/Prps2" 38
"1723" "lightgreen" "BP" "GO:0006754" "ATP biosynthetic process" "19/250" "96/14705" 2.11257308601321e-15 2.16804144054573e-13 2.01058205513727e-13 "Ndufs1/Sdhc/Atp5b/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Nudt2/Ndufc2/Aldoa/ND3/ND5" 19
"1724" "lightgreen" "BP" "GO:0015980" "energy derivation by oxidation of organic compounds" "30/250" "292/14705" 2.15772190101912e-15 2.16804144054573e-13 2.01058205513727e-13 "Ndufs1/Sdhc/Fh1/Atp5b/Atp5h/Gaa/Dlst/Ndufs6/Sdha/Ndufb9/Cyc1/Ndufa6/Gbe1/Ndufv2/Atp5a1/Ndufa8/Mtch2/Ndufs3/Ndufaf1/Ndufb5/Uqcrh/Suclg1/Etfb/Ndufc2/Coq7/Uqcrc2/Coq9/Cox7a2/ND3/ND5" 30
"1725" "lightgreen" "BP" "GO:0009201" "ribonucleoside triphosphate biosynthetic process" "20/250" "112/14705" 3.08610001390849e-15 2.85673032010044e-13 2.64925319716892e-13 "Ndufs1/Sdhc/Atp5b/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Nme3/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Nudt2/Ndufc2/Aldoa/ND3/ND5" 20
"1726" "lightgreen" "BP" "GO:0042776" "proton motive force-driven mitochondrial ATP synthesis" "16/250" "61/14705" 3.09036166172701e-15 2.85673032010044e-13 2.64925319716892e-13 "Ndufs1/Sdhc/Atp5b/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Ndufv2/Atp5a1/Ndufa8/Ndufs3/Ndufb5/Ndufc2/ND3/ND5" 16
"1727" "lightgreen" "BP" "GO:0006164" "purine nucleotide biosynthetic process" "25/250" "196/14705" 3.52002579236132e-15 3.01288133561e-13 2.79406335799128e-13 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Nme3/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Nudt2/Ppcs/Ndufc2/Aldoa/Acat1/ND3/ND5/Prps2" 25
"1728" "lightgreen" "BP" "GO:0046034" "ATP metabolic process" "25/250" "196/14705" 3.52002579236132e-15 3.01288133561e-13 2.79406335799128e-13 "Ndufs1/Sdhc/Atp5b/Atp5h/Galk1/Ndufs6/Sdha/Ndufb9/Ndufa6/Atp6v1a/Jmjd8/Ndufv2/Atp5a1/Pgam1/Ndufa8/Atp5g3/Mtch2/Ndufs3/Ndufb5/Nudt2/Gapdh/Ndufc2/Aldoa/ND3/ND5" 25
"1729" "lightgreen" "BP" "GO:0046390" "ribose phosphate biosynthetic process" "25/250" "198/14705" 4.47831681774197e-15 3.6962107735006e-13 3.42776430109874e-13 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Nme3/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Nudt2/Ppcs/Ndufc2/Aldoa/Acat1/ND3/ND5/Prps2" 25
"1730" "lightgreen" "BP" "GO:0009205" "purine ribonucleoside triphosphate metabolic process" "26/250" "220/14705" 6.22340525171967e-15 4.95941018507729e-13 4.59922072323094e-13 "Ndufs1/Sdhc/Atp5b/Atp5h/Galk1/Ndufs6/Sdha/Ndufb9/Ndufa6/Atp6v1a/Nme3/Jmjd8/Ndufv2/Atp5a1/Pgam1/Ndufa8/Atp5g3/Mtch2/Ndufs3/Ndufb5/Nudt2/Gapdh/Ndufc2/Aldoa/ND3/ND5" 26
"1731" "lightgreen" "BP" "GO:0009117" "nucleotide metabolic process" "37/250" "474/14705" 6.79575999992985e-15 5.23500045327929e-13 4.85479556486216e-13 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Galk1/Ndufs6/Sdha/Pnp2/Ndufb9/Ndufa6/Atp6v1a/Nme3/Jmjd8/Ndufv2/Atp5a1/Pgam1/Nt5c2/Ndufa8/Atp5g3/Mtch2/Ndufs3/Ndufb5/Nudt2/Ppcs/Nt5c3/Suclg1/Gapdh/Ndufc2/Aldoa/Acadsb/Fdx1/Acat1/ND3/ND5/Prps2" 37
"1732" "lightgreen" "BP" "GO:0009144" "purine nucleoside triphosphate metabolic process" "26/250" "224/14705" 9.63761791926584e-15 7.18468871336237e-13 6.66288288068769e-13 "Ndufs1/Sdhc/Atp5b/Atp5h/Galk1/Ndufs6/Sdha/Ndufb9/Ndufa6/Atp6v1a/Nme3/Jmjd8/Ndufv2/Atp5a1/Pgam1/Ndufa8/Atp5g3/Mtch2/Ndufs3/Ndufb5/Nudt2/Gapdh/Ndufc2/Aldoa/ND3/ND5" 26
"1733" "lightgreen" "BP" "GO:0009199" "ribonucleoside triphosphate metabolic process" "26/250" "225/14705" 1.07353174326424e-14 7.7529120583864e-13 7.18983759633547e-13 "Ndufs1/Sdhc/Atp5b/Atp5h/Galk1/Ndufs6/Sdha/Ndufb9/Ndufa6/Atp6v1a/Nme3/Jmjd8/Ndufv2/Atp5a1/Pgam1/Ndufa8/Atp5g3/Mtch2/Ndufs3/Ndufb5/Nudt2/Gapdh/Ndufc2/Aldoa/ND3/ND5" 26
"1734" "lightgreen" "BP" "GO:0009142" "nucleoside triphosphate biosynthetic process" "20/250" "121/14705" 1.45770124981471e-14 1.02083260252176e-12 9.46692103547928e-13 "Ndufs1/Sdhc/Atp5b/Atp5h/Ndufs6/Sdha/Ndufb9/Ndufa6/Nme3/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Nudt2/Ndufc2/Aldoa/ND3/ND5" 20
"1735" "lightgreen" "BP" "GO:0009165" "nucleotide biosynthetic process" "26/250" "237/14705" 3.74981197533457e-14 2.54876925735241e-12 2.36365857021089e-12 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Ndufs6/Sdha/Pnp2/Ndufb9/Ndufa6/Nme3/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Nudt2/Ppcs/Ndufc2/Aldoa/Acat1/ND3/ND5/Prps2" 26
"1736" "lightgreen" "BP" "GO:0009141" "nucleoside triphosphate metabolic process" "26/250" "240/14705" 5.06527080613865e-14 3.25162245360734e-12 3.01546531032114e-12 "Ndufs1/Sdhc/Atp5b/Atp5h/Galk1/Ndufs6/Sdha/Ndufb9/Ndufa6/Atp6v1a/Nme3/Jmjd8/Ndufv2/Atp5a1/Pgam1/Ndufa8/Atp5g3/Mtch2/Ndufs3/Ndufb5/Nudt2/Gapdh/Ndufc2/Aldoa/ND3/ND5" 26
"1737" "lightgreen" "BP" "GO:1901293" "nucleoside phosphate biosynthetic process" "26/250" "240/14705" 5.06527080613865e-14 3.25162245360734e-12 3.01546531032114e-12 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Atp5h/Ndufs6/Sdha/Pnp2/Ndufb9/Ndufa6/Nme3/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Nudt2/Ppcs/Ndufc2/Aldoa/Acat1/ND3/ND5/Prps2" 26
"1738" "lightgreen" "BP" "GO:0006120" "mitochondrial electron transport, NADH to ubiquinone" "11/250" "29/14705" 7.27099315890161e-13 4.54142302438422e-11 4.21159091650745e-11 "Ndufs1/Ndufs6/Ndufb9/Ndufv2/Ndufa8/Ndufs3/Ndufaf1/Ndufc2/Coq9/ND3/ND5" 11
"1739" "lightgreen" "BP" "GO:0007005" "mitochondrion organization" "32/250" "479/14705" 3.39359086280065e-11 2.06383907471903e-09 1.91394764450475e-09 "Ndufs1/Mterf4/Mtfp1/Vdac1/Timm22/Ndufs6/Ndufb9/Ndufa6/Pam16/Tmem242/Afg3l2/Ndufa8/Timm10/Mtch2/Ndufs3/Ndufaf1/Uqcc1/Ndufb5/Msto1/Cisd2/Fbxl4/Letm1/Cox18/Chchd3/Chchd6/Ndufc2/Coq7/Tomm20/Cox7a2/Rnf7/ND5/Aifm1" 32
"1740" "lightgreen" "BP" "GO:0090407" "organophosphate biosynthetic process" "30/250" "471/14705" 4.65505782734463e-10 2.75842016384447e-08 2.55808305977697e-08 "Ndufs1/Mpc2/Sdhc/Atp5b/Pdk2/Ormdl3/Atp5h/Ndufs6/Sdha/Pnp2/Ndufb9/Ndufa6/Pigp/Nme3/Ndufv2/Atp5a1/Ndufa8/Atp5g3/Ndufs3/Ndufb5/Nudt2/Ppcs/Ndufc2/Aldoa/Cdipt/Slc27a1/Acat1/ND3/ND5/Prps2" 30
"1741" "lightgreen" "BP" "GO:0033108" "mitochondrial respiratory chain complex assembly" "13/250" "87/14705" 2.43191423961278e-09 1.40503845193628e-07 1.30299405048727e-07 "Ndufs1/Ndufs6/Ndufb9/Ndufa6/Ndufa8/Ndufs3/Ndufaf1/Uqcc1/Ndufb5/Cox18/Ndufc2/ND5/Aifm1" 13
"1742" "lightgreen" "BP" "GO:0010257" "NADH dehydrogenase complex assembly" "10/250" "52/14705" 1.42439953390994e-08 7.83758886396638e-07 7.26836453894898e-07 "Ndufs1/Ndufs6/Ndufb9/Ndufa6/Ndufa8/Ndufs3/Ndufaf1/Ndufb5/Ndufc2/ND5" 10
"1743" "lightgreen" "BP" "GO:0032981" "mitochondrial respiratory chain complex I assembly" "10/250" "52/14705" 1.42439953390994e-08 7.83758886396638e-07 7.26836453894898e-07 "Ndufs1/Ndufs6/Ndufb9/Ndufa6/Ndufa8/Ndufs3/Ndufaf1/Ndufb5/Ndufc2/ND5" 10
"1744" "lightgreen" "BP" "GO:0032787" "monocarboxylic acid metabolic process" "23/250" "467/14705" 4.98662905615603e-06 0.00026800231973899 0.000248537986740114 "Acadl/Insig2/Mpc2/Pdk2/Galk1/Ndufs6/Btd/Jmjd8/Cpt1a/Fads1/Pgam1/Mtch2/Abcd3/Cpt2/Gapdh/Etfb/Aldoa/Acadsb/Erlin2/Slc27a1/Tecr/Acat1/Hacd3" 23
"1745" "lightgreen" "BP" "GO:0007007" "inner mitochondrial membrane organization" "6/250" "28/14705" 6.25922898248938e-06 0.00032875177678484 0.000304875363836085 "Timm22/Afg3l2/Timm10/Letm1/Chchd3/Chchd6" 6
"1746" "lightgreen" "BP" "GO:0042180" "cellular ketone metabolic process" "12/250" "169/14705" 3.2195539265549e-05 0.00165341980539297 0.00153333609227269 "Acadl/Insig2/Fh1/Pdk2/Oxct1/Cbr1/Cpt1a/Coq3/Coq7/Aldoa/Erlin2/Coq9" 12
"1747" "lightgreen" "BP" "GO:1990542" "mitochondrial transmembrane transport" "8/250" "77/14705" 4.77309354141379e-05 0.00239796069004506 0.00222380284904313 "Mpc2/Psen2/Vdac1/Pam16/Afg3l2/Letm1/Tomm20/Aifm1" 8
"1748" "lightgreen" "BP" "GO:0007006" "mitochondrial membrane organization" "9/250" "100/14705" 5.08637453000901e-05 0.0025009811784789 0.00231934121905898 "Mtfp1/Timm22/Afg3l2/Timm10/Mtch2/Letm1/Cox18/Chchd3/Chchd6" 9
"1749" "lightgreen" "BP" "GO:0006694" "steroid biosynthetic process" "9/250" "109/14705" 9.98600489902718e-05 0.00470972598401057 0.00436767045637365 "Insig2/Hsd17b12/Abcd3/Hint2/Erlin2/Msmo1/Tecr/Fdx1/Nsdhl" 9
"1750" "lightgreen" "BP" "GO:0006888" "endoplasmic reticulum to Golgi vesicle-mediated transport" "9/250" "109/14705" 9.98600489902718e-05 0.00470972598401057 0.00436767045637365 "Tmed4/0610009B22Rik/Sar1b/Tfg/Yipf4/Yipf5/Ergic3/Tmed3/Copb2" 9
"1751" "lightgreen" "BP" "GO:0072655" "establishment of protein localization to mitochondrion" "8/250" "86/14705" 0.000105550138148299 0.00487852738521436 0.00452421223726181 "Mterf4/Timm22/Pam16/Timm10/Mtch2/Cox18/Tomm20/Aifm1" 8
"1752" "lightgreen" "BP" "GO:0042407" "cristae formation" "4/250" "16/14705" 0.000126368706545668 0.0056700172450237 0.0052582181834559 "Afg3l2/Letm1/Chchd3/Chchd6" 4
"1753" "lightgreen" "BP" "GO:0008202" "steroid metabolic process" "13/250" "225/14705" 0.00012758152174004 0.0056700172450237 0.0052582181834559 "Acadl/Insig2/Ebpl/Cbr1/Hsd17b12/Abcd3/Hint2/Smpd1/Erlin2/Msmo1/Tecr/Fdx1/Nsdhl" 13
"1754" "lightgreen" "BP" "GO:0070585" "protein localization to mitochondrion" "8/250" "89/14705" 0.000134480800088488 0.0058638703585754 0.00543799223396548 "Mterf4/Timm22/Pam16/Timm10/Mtch2/Cox18/Tomm20/Aifm1" 8
"1755" "lightgreen" "BP" "GO:0006099" "tricarboxylic acid cycle" "5/250" "30/14705" 0.000137347982499573 0.00587798495475024 0.00545108172259514 "Sdhc/Fh1/Dlst/Sdha/Suclg1" 5
"1756" "lightgreen" "BP" "GO:0006851" "mitochondrial calcium ion transmembrane transport" "4/250" "17/14705" 0.000163052962981581 0.00685118904455334 0.00635360445225835 "Psen2/Vdac1/Afg3l2/Letm1" 4
"1757" "lightgreen" "BP" "GO:0006085" "acetyl-CoA biosynthetic process" "4/250" "18/14705" 0.000206852072724261 0.00853634178688869 0.00791636879824427 "Mpc2/Pdk2/Ppcs/Acat1" 4
"1758" "lightgreen" "BP" "GO:0046939" "nucleotide phosphorylation" "8/250" "96/14705" 0.000228023314139896 0.00924494524521577 0.00857350817338555 "Galk1/Nme3/Jmjd8/Pgam1/Nt5c2/Mtch2/Gapdh/Aldoa" 8
"1759" "lightgreen" "BP" "GO:0006090" "pyruvate metabolic process" "8/250" "98/14705" 0.000262849150364944 0.0104731790774722 0.00971253847809484 "Mpc2/Pdk2/Galk1/Jmjd8/Pgam1/Mtch2/Gapdh/Aldoa" 8
"1760" "lightgreen" "BP" "GO:0044282" "small molecule catabolic process" "14/250" "280/14705" 0.000318880629913245 0.0124903921310086 0.0115832464318174 "Acadl/Galk1/Aldh6a1/Pnp2/Oxct1/Cbr1/Cpt1a/Abcd3/Cpt2/Gapdh/Etfb/Aldoa/Acadsb/Acat1" 14
"1761" "lightgreen" "BP" "GO:0006631" "fatty acid metabolic process" "15/250" "321/14705" 0.000403308344067107 0.0155340930523181 0.0144058910266777 "Acadl/Insig2/Pdk2/Ndufs6/Cpt1a/Fads1/Abcd3/Cpt2/Etfb/Acadsb/Erlin2/Slc27a1/Tecr/Acat1/Hacd3" 15
"1762" "lightgreen" "BP" "GO:0090151" "establishment of protein localization to mitochondrial membrane" "4/250" "22/14705" 0.000468739025924862 0.0177582932608583 0.0164685531800349 "Timm22/Timm10/Mtch2/Cox18" 4
"1763" "lightgreen" "BP" "GO:0006839" "mitochondrial transport" "9/250" "138/14705" 0.00058649162249535 0.0218610022513993 0.0202732927572247 "Mterf4/Timm22/Pam16/Timm10/Mtch2/Cox18/Tomm20/Slc25a20/Aifm1" 9
"1764" "lightgreen" "BP" "GO:0070071" "proton-transporting two-sector ATPase complex assembly" "3/250" "11/14705" 0.000724163704361663 0.0265641638219016 0.024634875556898 "Tmem9/Tmem242/Vma21" 3
"1765" "lightgreen" "BP" "GO:0016125" "sterol metabolic process" "8/250" "115/14705" 0.000771793802508232 0.027269704271682 0.0252891743820832 "Acadl/Insig2/Ebpl/Smpd1/Erlin2/Msmo1/Fdx1/Nsdhl" 8
"1766" "lightgreen" "BP" "GO:0035384" "thioester biosynthetic process" "4/250" "25/14705" 0.000778797266088712 0.027269704271682 0.0252891743820832 "Mpc2/Pdk2/Ppcs/Acat1" 4
"1767" "lightgreen" "BP" "GO:0071616" "acyl-CoA biosynthetic process" "4/250" "25/14705" 0.000778797266088712 0.027269704271682 0.0252891743820832 "Mpc2/Pdk2/Ppcs/Acat1" 4
"1768" "lightgreen" "BP" "GO:0006122" "mitochondrial electron transport, ubiquinol to cytochrome c" "3/250" "12/14705" 0.000953463763007783 0.0319341269030578 0.0296148317541395 "Cyc1/Uqcrh/Uqcrc2" 3
"1769" "lightgreen" "BP" "GO:0036444" "calcium import into the mitochondrion" "3/250" "12/14705" 0.000953463763007783 0.0319341269030578 0.0296148317541395 "Psen2/Vdac1/Afg3l2" 3
"1770" "lightgreen" "BP" "GO:1901569" "fatty acid derivative catabolic process" "3/250" "12/14705" 0.000953463763007783 0.0319341269030578 0.0296148317541395 "Oxct1/Cbr1/Acat1" 3
"1771" "lightgreen" "BP" "GO:0006165" "nucleoside diphosphate phosphorylation" "7/250" "92/14705" 0.000968543748120301 0.0319757800272288 0.0296534597168862 "Galk1/Nme3/Jmjd8/Pgam1/Mtch2/Gapdh/Aldoa" 7
"1772" "lightgreen" "BP" "GO:0006626" "protein targeting to mitochondrion" "6/250" "68/14705" 0.00103153253516931 0.0326333316023308 0.0302632549784078 "Mterf4/Timm22/Pam16/Timm10/Tomm20/Aifm1" 6
"1773" "lightgreen" "BP" "GO:0006635" "fatty acid beta-oxidation" "6/250" "68/14705" 0.00103153253516931 0.0326333316023308 0.0302632549784078 "Acadl/Cpt1a/Abcd3/Cpt2/Etfb/Acat1" 6
"1774" "lightgreen" "BP" "GO:0006779" "porphyrin-containing compound biosynthetic process" "4/250" "27/14705" 0.0010520550616776 0.0326333316023308 0.0302632549784078 "Sptb/Alad/Urod/Pgrmc1" 4
"1775" "lightgreen" "BP" "GO:0033014" "tetrapyrrole biosynthetic process" "4/250" "27/14705" 0.0010520550616776 0.0326333316023308 0.0302632549784078 "Sptb/Alad/Urod/Pgrmc1" 4
"1776" "lightgreen" "BP" "GO:0051055" "negative regulation of lipid biosynthetic process" "5/250" "46/14705" 0.00105906528350273 0.0326333316023308 0.0302632549784078 "Acadl/Insig2/Ormdl3/Erlin2/Slc27a1" 5
"1777" "lightgreen" "BP" "GO:1902600" "proton transmembrane transport" "6/250" "69/14705" 0.00111396803422408 0.0338734227248928 0.0314132814083135 "Atp5b/Atp6v1a/Atp5a1/Atp5g3/Atp6v1e1/ND5" 6
"1778" "lightgreen" "BP" "GO:1901661" "quinone metabolic process" "4/250" "28/14705" 0.00121116646084283 0.0362648695322362 0.0336310434615377 "Cbr1/Coq3/Coq7/Coq9" 4
"1779" "lightgreen" "BP" "GO:0009437" "carnitine metabolic process" "3/250" "13/14705" 0.00122399819277993 0.0362648695322362 0.0336310434615377 "Acadl/Cpt1a/Cpt2" 3
"1780" "lightgreen" "BP" "GO:0001676" "long-chain fatty acid metabolic process" "6/250" "71/14705" 0.00129390971905182 0.0378509539332753 0.0351019345501599 "Acadl/Cpt1a/Fads1/Abcd3/Cpt2/Slc27a1" 6
"1781" "lightgreen" "BP" "GO:0006637" "acyl-CoA metabolic process" "6/250" "72/14705" 0.00139180848647469 0.0397094989165803 0.0368254980956785 "Mpc2/Pdk2/Ppcs/Suclg1/Acadsb/Acat1" 6
"1782" "lightgreen" "BP" "GO:0035383" "thioester metabolic process" "6/250" "72/14705" 0.00139180848647469 0.0397094989165803 0.0368254980956785 "Mpc2/Pdk2/Ppcs/Suclg1/Acadsb/Acat1" 6
"1783" "lightgreen" "BP" "GO:0048193" "Golgi vesicle transport" "12/250" "256/14705" 0.00147414176639967 0.0415456295384103 0.0385282751783021 "Tmed4/0610009B22Rik/Sar1b/Copz1/Tfg/Yipf4/Yipf5/Ergic3/Exoc4/Cog7/Tmed3/Copb2" 12
"1784" "lightgreen" "BP" "GO:0006744" "ubiquinone biosynthetic process" "3/250" "14/14705" 0.00153834556732368 0.0428327301937953 0.0397218969571465 "Coq3/Coq7/Coq9" 3
"1785" "lightgreen" "BP" "GO:0006084" "acetyl-CoA metabolic process" "4/250" "31/14705" 0.00178847516478848 0.0492043584026927 0.0456307698685383 "Mpc2/Pdk2/Ppcs/Acat1" 4
"1786" "lightgreen" "BP" "GO:0006096" "glycolytic process" "6/250" "76/14705" 0.00184096275967923 0.0498681810874876 0.0462463807848617 "Galk1/Jmjd8/Pgam1/Mtch2/Gapdh/Aldoa" 6
"1787" "lightgreen" "BP" "GO:0006577" "amino-acid betaine metabolic process" "3/250" "15/14705" 0.00189891818939806 0.0498681810874876 0.0462463807848617 "Acadl/Cpt1a/Cpt2" 3
"1788" "lightgreen" "BP" "GO:0045717" "negative regulation of fatty acid biosynthetic process" "3/250" "15/14705" 0.00189891818939806 0.0498681810874876 0.0462463807848617 "Acadl/Insig2/Erlin2" 3
"1789" "lightgreen" "BP" "GO:1901663" "quinone biosynthetic process" "3/250" "15/14705" 0.00189891818939806 0.0498681810874876 0.0462463807848617 "Coq3/Coq7/Coq9" 3
