"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Dataset","Region","Comparison"
"176","BP","GO:0048017","inositol lipid-mediated signaling","8/187","146/18791",0.00010837096382391,0.0311831985974819,0.0277102028932482,"Irs1/Kcnh1/Ntrk2/Pdgfra/Plch1/Ror1/Serpina12/Tgfb2",8,"HPP vs PFC","HPP","PFC"
"177","BP","GO:0048066","developmental pigmentation","1/5","49/18791",0.012971709737718,0.0377741847827591,0.0129659673167365,"Oca2",1,"STR vs CTX","STR","CTX"
"178","BP","GO:0048260","positive regulation of receptor-mediated endocytosis","1/5","56/18791",0.0148137690701827,0.0377741847827591,0.0129659673167365,"Magi2",1,"STR vs CTX","STR","CTX"
"179","BP","GO:0048545","response to steroid hormone","13/343","199/18791",7.81805371221127e-05,0.0110078196267935,0.00940470713927899,"Abhd2/Aqp1/Bmp7/Esr2/Fam107a/Gnrh1/Klf9/Nedd4/Ntrk2/Sfrp1/Stk39/Tgfb2/Yap1",13,"HPP vs CTX","HPP","CTX"
"180","BP","GO:0048545","response to steroid hormone","7/127","199/18791",0.000411501678290818,0.0229167773190979,0.0193248111390559,"Abhd2/Aqp1/Bmp7/Klf9/Stk39/Tgfb2/Yap1",7,"HPP vs STR","HPP","STR"
"181","BP","GO:0048545","response to steroid hormone","9/187","199/18791",0.000175186508974617,0.0311831985974819,0.0277102028932482,"Abhd2/Bmp7/Fam107a/Klf9/Ntrk2/Sfrp1/Stk39/Tgfb2/Yap1",9,"HPP vs PFC","HPP","PFC"
"182","BP","GO:0048562","embryonic organ morphogenesis","14/343","258/18791",0.000296163626431316,0.0205922194891659,0.0175932927872449,"Atp2b2/Bmp7/Crb2/Cryaa/Grhl3/Gsc/Msx1/Myo6/Pdgfra/Prox1/Tead1/Tgfb2/Tulp3/Yap1",14,"HPP vs CTX","HPP","CTX"
"183","BP","GO:0048588","developmental cell growth","1/2","236/18791",0.0249613341501763,0.0447493737864845,0.0039253836654811,"Shtn1",1,"STR vs PFC","STR","PFC"
"184","BP","GO:0048639","positive regulation of developmental growth","1/2","190/18791",0.0201207427525019,0.0402414855050037,0.00352995486885998,"Shtn1",1,"STR vs PFC","STR","PFC"
"185","BP","GO:0048675","axon extension","1/2","117/18791",0.0124143313769749,0.0394638324162351,0.00346173968563466,"Shtn1",1,"STR vs PFC","STR","PFC"
"186","BP","GO:0048705","skeletal system morphogenesis","12/343","195/18791",0.000255393851056468,0.020247257064705,0.0172985686106047,"Bmp6/Bmp7/Fgf18/Frem1/Gsc/Msx1/Pdgfra/Scx/Sfrp1/Sh3pxd2b/Tgfb2/Tulp3",12,"HPP vs CTX","HPP","CTX"
"187","BP","GO:0048706","embryonic skeletal system development","9/343","105/18791",0.000130724091884734,0.012436454146872,0.0106252839406738,"Bmp7/Etl4/Gsc/Pdgfra/Scx/Sulf1/Tgfb2/Tulp3/Xylt1",9,"HPP vs CTX","HPP","CTX"
"188","BP","GO:0048762","mesenchymal cell differentiation","11/343","204/18791",0.00135928510217165,0.0483301369661032,0.0412916271866498,"Bmp7/Crb2/Dab2ip/Gsc/Lef1/Msx1/Pdpn/Phldb1/Sfrp1/Tgfb2/Tgfbr3",11,"HPP vs CTX","HPP","CTX"
"189","BP","GO:0048880","sensory system development","18/343","362/18791",0.000127869137421631,0.012436454146872,0.0106252839406738,"Aqp1/Bmp6/Bmp7/Col8a1/Col8a2/Crb2/Cryaa/Grhl3/Mir23b/Ntrk2/Pdgfra/Prox1/Sh3pxd2b/Slc4a5/Tgfb2/Tmod1/Ttll5/Tulp3",18,"HPP vs CTX","HPP","CTX"
"190","BP","GO:0050673","epithelial cell proliferation","11/127","456/18791",0.000270821352167715,0.0174201852114939,0.0146897526005522,"A4gnt/Cd34/Col8a1/Dab2ip/Itpr1/Klf9/Nrarp/Sulf1/Tgfb2/Tgfbr3/Yap1",11,"HPP vs STR","HPP","STR"
"191","BP","GO:0050678","regulation of epithelial cell proliferation","9/127","383/18791",0.00118420965468305,0.0395472246782475,0.0333486090709646,"A4gnt/Dab2ip/Itpr1/Klf9/Nrarp/Sulf1/Tgfb2/Tgfbr3/Yap1",9,"HPP vs STR","HPP","STR"
"192","BP","GO:0050680","negative regulation of epithelial cell proliferation","6/127","166/18791",0.000930471305451107,0.037037347378906,0.0312321288994023,"A4gnt/Dab2ip/Klf9/Sulf1/Tgfb2/Tgfbr3",6,"HPP vs STR","HPP","STR"
"193","BP","GO:0050708","regulation of protein secretion","16/343","268/18791",3.6014664278681e-05,0.0087190846164858,0.00744928969775716,"Abat/Adcy5/Eipr1/Ezr/Fbn1/Golph3/Llgl2/Myrip/Per2/Ptpn11/Rab11fip3/Sfrp1/Srebf1/Syt9/Tgfb2/Ttn",16,"HPP vs CTX","HPP","CTX"
"194","BP","GO:0050769","positive regulation of neurogenesis","1/2","268/18791",0.0283216329174149,0.0475717447068822,0.00417296006200721,"Shtn1",1,"STR vs PFC","STR","PFC"
"195","BP","GO:0050770","regulation of axonogenesis","1/2","152/18791",0.0161129529669363,0.0402316742850011,0.00352909423552641,"Shtn1",1,"STR vs PFC","STR","PFC"
"196","BP","GO:0050772","positive regulation of axonogenesis","1/2","84/18791",0.00892070414400425,0.039072842073995,0.00342744228719254,"Shtn1",1,"STR vs PFC","STR","PFC"
"197","BP","GO:0050796","regulation of insulin secretion","10/343","168/18791",0.00106209994137651,0.0418201154123725,0.0357296859249845,"Abat/Adcy5/Eipr1/Fbn1/Myrip/Per2/Ptpn11/Sfrp1/Srebf1/Syt9",10,"HPP vs CTX","HPP","CTX"
"198","BP","GO:0050807","regulation of synapse organization","12/343","231/18791",0.00115180262442107,0.0432473980063775,0.0369491076866688,"Arhgap44/Cttnbp2/Dab2ip/Dnm3/Lrrn1/Lrrtm2/Magi2/Myo5b/Nedd4/Ntrk2/Shank2/Snap91",12,"HPP vs CTX","HPP","CTX"
"199","BP","GO:0050808","synapse organization","19/343","432/18791",0.000398206102871968,0.0241669910708505,0.0206474561870275,"Arhgap44/Atp2b2/Cttn/Cttnbp2/Dab2ip/Dnm3/Lmx1a/Lrrn1/Lrrtm2/Magi2/Myo5a/Myo5b/Myo6/Nedd4/Ntrk2/Pdzrn3/Shank2/Snap91/Tmem108",19,"HPP vs CTX","HPP","CTX"
"200","BP","GO:0050808","synapse organization","29/548","432/18791",2.96872719973273e-05,0.0303478137992678,0.0290857141173814,"Actb/Ank3/Atp2b2/Cttnbp2/Dip2a/Dkk1/Dlg5/Dnm3/Erbb4/Flrt3/Glrb/Il10/Lmx1b/Lrfn4/Lrrc4c/Lrrn1/Lrtm1/Magi2/Myo5a/Ndrg1/Nectin1/Pcdh17/Pdzrn3/Prnp/Sdk2/Septin7/Srcin1/Tmeff1/Zfp365",29,"VTA vs CTX","VTA","CTX"
"201","BP","GO:0050853","B cell receptor signaling pathway","6/282","46/18791",6.12779589252362e-05,0.025675464789674,0.0234065677315738,"Ctla4/Lck/Plcg2/Prkch/Ptprc/Tec",6,"CTX vs STR","CTX","STR"
"202","BP","GO:0050931","pigment cell differentiation","1/5","37/18791",0.00980748398753351,0.0377741847827591,0.0129659673167365,"Oca2",1,"STR vs CTX","STR","CTX"
"203","BP","GO:0050954","sensory perception of mechanical stimulus","1/1","232/18791",0.0123463360119205,0.0123463360119205,NA,"Mir152",1,"PFC vs STR","PFC","STR"
"204","BP","GO:0051223","regulation of protein transport","20/343","494/18791",0.000799903091239353,0.0370481431731911,0.0316526749538896,"Abat/Adcy5/Arhgap44/Cnst/Dmap1/Eipr1/Ezr/Fbn1/Golph3/Llgl2/Myrip/Per2/Ptpn11/Rab11fip3/Sfrp1/Snap91/Srebf1/Syt9/Tgfb2/Ttn",20,"HPP vs CTX","HPP","CTX"
"205","BP","GO:0051592","response to calcium ion","8/343","116/18791",0.00130675497230822,0.0469365051278056,0.0401009554874823,"Adgrv1/Anxa11/Cpne2/Kcnh1/Slc25a13/Syt9/Trpc1/Ttn",8,"HPP vs CTX","HPP","CTX"
"206","BP","GO:0051898","negative regulation of protein kinase B signaling","1/5","38/18791",0.0100714790061995,0.0377741847827591,0.0129659673167365,"Magi2",1,"STR vs CTX","STR","CTX"
"207","BP","GO:0051899","membrane depolarization","1/2","87/18791",0.00923856151738178,0.039072842073995,0.00342744228719254,"Shtn1",1,"STR vs PFC","STR","PFC"
"208","BP","GO:0051928","positive regulation of calcium ion transport","7/187","134/18791",0.000391672989230279,0.0455327144462425,0.0404615566181078,"Atp1b1/Atp2b2/Itpr1/Kcne2/Plp1/Stim2/Trpc1",7,"HPP vs PFC","HPP","PFC"
"209","BP","GO:0055002","striated muscle cell development","6/343","61/18791",0.000844605125997215,0.0381155133783358,0.0325645997972205,"Krt8/Myh6/Pdgfra/Prox1/Tmod1/Ttn",6,"HPP vs CTX","HPP","CTX"
"210","BP","GO:0060021","roof of mouth development","5/127","91/18791",0.000380810823453479,0.0225090073214259,0.0189809548418348,"Fras1/Lef1/Msx1/Tgfb2/Tgfbr3",5,"HPP vs STR","HPP","STR"
"211","BP","GO:0060021","roof of mouth development","6/187","91/18791",0.000296459912455278,0.0395773983127796,0.0351695075091682,"Fras1/Itgb8/Msx1/Pdgfra/Tgfb2/Tgfbr3",6,"HPP vs PFC","HPP","PFC"
"212","BP","GO:0060021","roof of mouth development","8/343","91/18791",0.000258842774974921,0.020247257064705,0.0172985686106047,"Fras1/Itgb8/Lef1/Msx1/Pdgfra/Tgfb2/Tgfbr3/Wfikkn2",8,"HPP vs CTX","HPP","CTX"
"213","BP","GO:0060317","cardiac epithelial to mesenchymal transition","3/127","27/18791",0.000783217056014944,0.0349570551327486,0.0294779007978127,"Msx1/Tgfb2/Tgfbr3",3,"HPP vs STR","HPP","STR"
"214","BP","GO:0060323","head morphogenesis","6/343","42/18791",0.000106681434595771,0.0115338984695631,0.00985417103096346,"Lef1/Msx1/Pdgfra/Ptpn11/Scx/Tgfb2",6,"HPP vs CTX","HPP","CTX"
"215","BP","GO:0060324","face development","6/343","55/18791",0.00048321993588252,0.026695058285061,0.0228073509331397,"Lef1/Msx1/Pdgfra/Ptpn11/Scx/Tgfb2",6,"HPP vs CTX","HPP","CTX"
"216","BP","GO:0060325","face morphogenesis","6/343","37/18791",5.10481675236486e-05,0.010569973510779,0.00903062629195443,"Lef1/Msx1/Pdgfra/Ptpn11/Scx/Tgfb2",6,"HPP vs CTX","HPP","CTX"
"217","BP","GO:0060389","pathway-restricted SMAD protein phosphorylation","4/127","62/18791",0.000819903397651249,0.0351593868757506,0.029648519147265,"Bmp7/Smad6/Tgfb2/Tgfbr3",4,"HPP vs STR","HPP","STR"
"218","BP","GO:0060395","SMAD protein signal transduction","1/5","90/18791",0.023721835651313,0.0474436713026261,0.016285013032938,"Magi2",1,"STR vs CTX","STR","CTX"
"219","BP","GO:0060411","cardiac septum morphogenesis","5/127","76/18791",0.000163991006530288,0.0155934057079018,0.0131493017593165,"Bmp7/Parva/Smad6/Tgfb2/Tgfbr3",5,"HPP vs STR","HPP","STR"
"220","BP","GO:0060485","mesenchyme development","15/343","251/18791",6.22231376783481e-05,0.0106327398388866,0.00908425171043633,"Bmp7/Crb2/Dab2ip/Gsc/Lef1/Msx1/Nedd4/Pdpn/Phldb1/Scx/Sfrp1/Tead1/Tgfb2/Tgfbr3/Yap1",15,"HPP vs CTX","HPP","CTX"
"221","BP","GO:0060485","mesenchyme development","7/127","251/18791",0.00160217493558519,0.0479994052619838,0.0404759983726786,"Bmp7/Dab2ip/Lef1/Msx1/Tgfb2/Tgfbr3/Yap1",7,"HPP vs STR","HPP","STR"
"222","BP","GO:0060491","regulation of cell projection assembly","7/127","184/18791",0.000256133624362873,0.0172752613008929,0.0145675440036408,"Aqp1/Cttn/Eps8l2/Myo10/Septin9/Syne2/Yap1",7,"HPP vs STR","HPP","STR"
"223","BP","GO:0060560","developmental growth involved in morphogenesis","1/2","238/18791",0.0251715227548975,0.0447493737864845,0.0039253836654811,"Shtn1",1,"STR vs PFC","STR","PFC"
"224","BP","GO:0060561","apoptotic process involved in morphogenesis","4/127","24/18791",1.90405017076994e-05,0.00482977854617705,0.00407276105836026,"Bmp7/Lef1/Tgfb2/Tgfbr3",4,"HPP vs STR","HPP","STR"
"225","BP","GO:0060561","apoptotic process involved in morphogenesis","5/343","24/18791",6.28720257120576e-05,0.0106327398388866,0.00908425171043633,"Bmp7/Cryaa/Lef1/Tgfb2/Tgfbr3",5,"HPP vs CTX","HPP","CTX"
"226","BP","GO:0060740","prostate gland epithelium morphogenesis","4/343","27/18791",0.00137359917289308,0.0483506908858364,0.0413091877574266,"Bmp7/Esr2/Sfrp1/Sulf1",4,"HPP vs CTX","HPP","CTX"
"227","BP","GO:0061383","trabecula morphogenesis","4/127","52/18791",0.00041914544707998,0.0229167773190979,0.0193248111390559,"Adamts1/Bmp7/Tgfb2/Tgfbr3",4,"HPP vs STR","HPP","STR"
"228","BP","GO:0061383","trabecula morphogenesis","5/187","52/18791",0.000164571439215839,0.0311831985974819,0.0277102028932482,"Adamts1/Bmp7/Sfrp1/Tgfb2/Tgfbr3",5,"HPP vs PFC","HPP","PFC"
"229","BP","GO:0061384","heart trabecula morphogenesis","4/127","37/18791",0.000110570198727169,0.0115150964103009,0.00971022497092733,"Adamts1/Bmp7/Tgfb2/Tgfbr3",4,"HPP vs STR","HPP","STR"
"230","BP","GO:0061387","regulation of extent of cell growth","1/2","105/18791",0.0111446351875049,0.0394638324162351,0.00346173968563466,"Shtn1",1,"STR vs PFC","STR","PFC"
"231","BP","GO:0061572","actin filament bundle organization","1/2","152/18791",0.0161129529669363,0.0402316742850011,0.00352909423552641,"Shtn1",1,"STR vs PFC","STR","PFC"
"232","BP","GO:0062009","secondary palate development","3/127","26/18791",0.000699632688332442,0.0325552487102777,0.027452552518666,"Lef1/Tgfb2/Tgfbr3",3,"HPP vs STR","HPP","STR"
"233","BP","GO:0062009","secondary palate development","4/343","26/18791",0.00118701660083862,0.0432473980063775,0.0369491076866688,"Itgb8/Lef1/Tgfb2/Tgfbr3",4,"HPP vs CTX","HPP","CTX"
"234","BP","GO:0062237","protein localization to postsynapse","1/5","51/18791",0.0134982933236133,0.0377741847827591,0.0129659673167365,"Magi2",1,"STR vs CTX","STR","CTX"
"235","BP","GO:0070252","actin-mediated cell contraction","1/2","88/18791",0.00934450264638975,0.039072842073995,0.00342744228719254,"Shtn1",1,"STR vs PFC","STR","PFC"
"236","BP","GO:0070252","actin-mediated cell contraction","8/343","88/18791",0.000205237821462051,0.0180282326441969,0.0154027095288489,"Dsg2/Emp2/Kcne2/Myh6/Pard3/Parva/Pdpn/Shtn1",8,"HPP vs CTX","HPP","CTX"
"237","BP","GO:0071361","cellular response to ethanol","1/1","19/18791",0.00101112234580381,0.00808897876643044,NA,"Mir152",1,"PFC vs STR","PFC","STR"
"238","BP","GO:0071383","cellular response to steroid hormone stimulus","10/343","143/18791",0.000301062068750132,0.0205922194891659,0.0175932927872449,"Abhd2/Aqp1/Bmp7/Esr2/Fam107a/Klf9/Nedd4/Ntrk2/Sfrp1/Yap1",10,"HPP vs CTX","HPP","CTX"
"239","BP","GO:0071407","cellular response to organic cyclic compound","10/127","454/18791",0.00103647929584056,0.0383617649356247,0.0323489577971335,"Abhd2/Aqp1/Bmp7/Htr2c/Id3/Itpr1/Klf9/Mir3072/Nsg2/Yap1",10,"HPP vs STR","HPP","STR"
"240","BP","GO:0071496","cellular response to external stimulus","13/282","263/18791",0.000181024563785723,0.0456375387109891,0.0416046272070096,"Atp1a2/Fads1/Gabarapl2/Glul/Hamp/Impact/Itga6/Lamp2/Mir760/Prkab1/Ptprc/Rnase4/Sik2",13,"CTX vs STR","CTX","STR"
"241","BP","GO:0071692","protein localization to extracellular region","17/343","361/18791",0.000368971721078251,0.0231925081820615,0.0198148911112888,"Abat/Adcy5/Eipr1/Ezr/Fbn1/Golph3/Llgl2/Myo5a/Myrip/Per2/Ptpn11/Rab11fip3/Sfrp1/Srebf1/Syt9/Tgfb2/Ttn",17,"HPP vs CTX","HPP","CTX"
"242","BP","GO:0071709","membrane assembly","1/5","47/18791",0.0124449013082794,0.0377741847827591,0.0129659673167365,"Magi2",1,"STR vs CTX","STR","CTX"
"243","BP","GO:0071772","response to BMP","10/229","161/18791",2.89518826494861e-05,0.0207223100063697,0.0196263288697569,"Bmp7/Cer1/Crb2/Fbn1/Kdr/Mir675/Msx1/Sfrp1/Smad6/Sulf1",10,"HPP vs VTA","HPP","VTA"
"244","BP","GO:0071772","response to BMP","11/127","161/18791",1.2254723071414e-08,8.93369311906078e-06,7.53342976179553e-06,"Bmp7/Fbn1/Htra3/Lef1/Msx1/Sfrp5/Smad6/Sulf1/Tgfb2/Tgfbr3/Zfp423",11,"HPP vs STR","HPP","STR"
"245","BP","GO:0071772","response to BMP","13/343","161/18791",8.3886357429162e-06,0.00590559956301301,0.00504554364579191,"Bmp6/Bmp7/Crb2/Fbn1/Lef1/Msx1/Scx/Sfrp1/Sfrp5/Smad6/Sulf1/Tgfb2/Tgfbr3",13,"HPP vs CTX","HPP","CTX"
"246","BP","GO:0071773","cellular response to BMP stimulus","10/229","161/18791",2.89518826494861e-05,0.0207223100063697,0.0196263288697569,"Bmp7/Cer1/Crb2/Fbn1/Kdr/Mir675/Msx1/Sfrp1/Smad6/Sulf1",10,"HPP vs VTA","HPP","VTA"
"247","BP","GO:0071773","cellular response to BMP stimulus","11/127","161/18791",1.2254723071414e-08,8.93369311906078e-06,7.53342976179553e-06,"Bmp7/Fbn1/Htra3/Lef1/Msx1/Sfrp5/Smad6/Sulf1/Tgfb2/Tgfbr3/Zfp423",11,"HPP vs STR","HPP","STR"
"248","BP","GO:0071773","cellular response to BMP stimulus","13/343","161/18791",8.3886357429162e-06,0.00590559956301301,0.00504554364579191,"Bmp6/Bmp7/Crb2/Fbn1/Lef1/Msx1/Scx/Sfrp1/Sfrp5/Smad6/Sulf1/Tgfb2/Tgfbr3",13,"HPP vs CTX","HPP","CTX"
"249","BP","GO:0072001","renal system development","10/127","305/18791",4.29475153019959e-05,0.00782718466378875,0.0066003549832541,"Adamts1/Aqp1/Bmp7/Fbn1/Fras1/Id3/Smad6/Sulf1/Tgfb2/Yap1",10,"HPP vs STR","HPP","STR"
"250","BP","GO:0072132","mesenchyme morphogenesis","4/127","46/18791",0.000260669237736382,0.0172752613008929,0.0145675440036408,"Bmp7/Lef1/Msx1/Tgfb2",4,"HPP vs STR","HPP","STR"
"251","BP","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","10/127","238/18791",5.038030438466e-06,0.00183636209482086,0.00154853146108639,"Bmp7/Fbn1/Htra3/Msx1/Sfrp5/Smad6/Sulf1/Tgfb2/Tgfbr3/Zfp423",10,"HPP vs STR","HPP","STR"
"252","BP","GO:0090092","regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","13/343","238/18791",0.000454138758804632,0.0262060398523329,0.0223895501968047,"Bmp6/Bmp7/Crb2/Fbn1/Magi2/Msx1/Sfrp1/Sfrp5/Smad6/Sulf1/Tgfb2/Tgfbr3/Wfikkn2",13,"HPP vs CTX","HPP","CTX"
"253","BP","GO:0090100","positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway","6/127","107/18791",8.75968082228325e-05,0.0101959671233063,0.00859785546171519,"Bmp7/Msx1/Sulf1/Tgfb2/Tgfbr3/Zfp423",6,"HPP vs STR","HPP","STR"
"254","BP","GO:0090130","tissue migration","14/343","294/18791",0.00107319342967664,0.0418201154123725,0.0357296859249845,"Aqp1/Col18a1/Cxcl13/Dab2ip/Dock5/Emp2/Fap/Fgf18/Iqsec1/Kank1/Prox1/Ptpn11/Tgfb2/Tgfbr3",14,"HPP vs CTX","HPP","CTX"
"255","BP","GO:0090132","epithelium migration","14/343","293/18791",0.00103883344026454,0.0415533376105816,0.035501760033921,"Aqp1/Col18a1/Cxcl13/Dab2ip/Dock5/Emp2/Fap/Fgf18/Iqsec1/Kank1/Prox1/Ptpn11/Tgfb2/Tgfbr3",14,"HPP vs CTX","HPP","CTX"
"256","BP","GO:0090287","regulation of cellular response to growth factor stimulus","11/127","279/18791",3.08001232431397e-06,0.00134719739065493,0.00113603822993644,"Cxcl13/Dab2ip/Fbn1/Htra3/Msx1/Sfrp5/Smad6/Sulf1/Tgfbr3/Tmem108/Zfp423",11,"HPP vs STR","HPP","STR"
"257","BP","GO:0090287","regulation of cellular response to growth factor stimulus","16/343","279/18791",5.82781574089312e-05,0.0106327398388866,0.00908425171043633,"Crb2/Cxcl13/Dab2ip/Fbn1/Fgf18/Grb10/Msx1/Myof/Nedd4/Sfrp1/Sfrp5/Smad6/Sulf1/Tgfbr3/Tmem108/Wfikkn2",16,"HPP vs CTX","HPP","CTX"
"258","BP","GO:0090288","negative regulation of cellular response to growth factor stimulus","6/127","96/18791",4.77342899240685e-05,0.0080303763126106,0.00677169845724437,"Cxcl13/Dab2ip/Fbn1/Htra3/Smad6/Sulf1",6,"HPP vs STR","HPP","STR"
"259","BP","GO:0097091","synaptic vesicle clustering","1/5","16/18791",0.00425056503775023,0.0377741847827591,0.0129659673167365,"Magi2",1,"STR vs CTX","STR","CTX"
"260","BP","GO:0097120","receptor localization to synapse","1/5","69/18791",0.0182274395089432,0.041488941725761,0.014241055512275,"Magi2",1,"STR vs CTX","STR","CTX"
"261","BP","GO:0097305","response to alcohol","1/1","186/18791",0.00989835559576391,0.0123463360119205,NA,"Mir152",1,"PFC vs STR","PFC","STR"
"262","BP","GO:0097306","cellular response to alcohol","1/1","114/18791",0.00606673407482294,0.0123463360119205,NA,"Mir152",1,"PFC vs STR","PFC","STR"
"263","BP","GO:0097479","synaptic vesicle localization","1/5","53/18791",0.0140246521379452,0.0377741847827591,0.0129659673167365,"Magi2",1,"STR vs CTX","STR","CTX"
"264","BP","GO:0097581","lamellipodium organization","8/343","81/18791",0.000114683649555315,0.0115338984695631,0.00985417103096346,"Aqp1/Cttn/Golph3/Kank1/Mtss2/Nck2/Pdpn/Spata13",8,"HPP vs CTX","HPP","CTX"
"265","BP","GO:0098696","regulation of neurotransmitter receptor localization to postsynaptic specialization membrane","1/5","15/18791",0.00398532891954595,0.0377741847827591,0.0129659673167365,"Magi2",1,"STR vs CTX","STR","CTX"
"266","BP","GO:0098727","maintenance of cell number","11/282","196/18791",0.000190610245212962,0.0456375387109891,0.0416046272070096,"Arid1a/Bcl9l/Bicra/Ezh2/Gata2/H3c6/Hes1/Kat2a/Sox4/Tal1/Trim8",11,"CTX vs STR","CTX","STR"
"267","BP","GO:0098884","postsynaptic neurotransmitter receptor internalization","4/343","25/18791",0.0010189261408994,0.0415533376105816,0.035501760033921,"Dnm3/Iqsec1/Myo6/Nedd4",4,"HPP vs CTX","HPP","CTX"
"268","BP","GO:0099010","modification of postsynaptic structure","4/343","23/18791",0.000734049730433574,0.0349169601503538,0.0298318645782179,"Arhgap44/Cttn/Cttnbp2/Myo5b",4,"HPP vs CTX","HPP","CTX"
"269","BP","GO:0099068","postsynapse assembly","1/5","29/18791",0.00769349559945487,0.0377741847827591,0.0129659673167365,"Magi2",1,"STR vs CTX","STR","CTX"
"270","BP","GO:0099072","regulation of postsynaptic membrane neurotransmitter receptor levels","1/5","85/18791",0.0224158829113693,0.0458280272854661,0.0157304441483293,"Magi2",1,"STR vs CTX","STR","CTX"
"271","BP","GO:0099515","actin filament-based transport","3/127","21/18791",0.000366826276664692,0.02228469630738,0.0187918022431737,"Myo5b/Myrip/Syne2",3,"HPP vs STR","HPP","STR"
"272","BP","GO:0099515","actin filament-based transport","4/187","21/18791",4.97876645399973e-05,0.0265866128643586,0.0236255570259272,"Actn4/Myo5a/Myo5b/Myrip",4,"HPP vs PFC","HPP","PFC"
"273","BP","GO:0099515","actin filament-based transport","4/343","21/18791",0.000510623930860429,0.0272332763125562,0.02326718613187,"Myo5a/Myo5b/Myo6/Myrip",4,"HPP vs CTX","HPP","CTX"
"274","BP","GO:0099560","synaptic membrane adhesion","1/5","30/18791",0.00795794142196848,0.0377741847827591,0.0129659673167365,"Magi2",1,"STR vs CTX","STR","CTX"
"275","BP","GO:0099633","protein localization to postsynaptic specialization membrane","1/5","28/18791",0.00742899338589242,0.0377741847827591,0.0129659673167365,"Magi2",1,"STR vs CTX","STR","CTX"
"276","BP","GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","1/5","28/18791",0.00742899338589242,0.0377741847827591,0.0129659673167365,"Magi2",1,"STR vs CTX","STR","CTX"
"277","BP","GO:0120031","plasma membrane bounded cell projection assembly","23/343","492/18791",3.96322028022082e-05,0.0087190846164858,0.00744928969775716,"Aqp1/Arhgap44/Cttn/Dnm3/Dpysl3/Drc7/Emp2/Eps8l2/Ezr/Gmnc/Golph3/Kank1/Mtss2/Nck2/Odad2/Parva/Rsph9/Shtn1/Spag17/Spata13/Tekt1/Ttll5/Yap1",23,"HPP vs CTX","HPP","CTX"
"278","BP","GO:0120032","regulation of plasma membrane bounded cell projection assembly","6/127","181/18791",0.00145169861461234,0.0453552124308171,0.0382462552300876,"Aqp1/Eps8l2/Myo10/Septin9/Syne2/Yap1",6,"HPP vs STR","HPP","STR"
"279","BP","GO:0140239","postsynaptic endocytosis","4/343","25/18791",0.0010189261408994,0.0415533376105816,0.035501760033921,"Dnm3/Iqsec1/Myo6/Nedd4",4,"HPP vs CTX","HPP","CTX"
"280","BP","GO:0150063","visual system development","18/343","358/18791",0.000111270757952303,0.0115338984695631,0.00985417103096346,"Aqp1/Bmp6/Bmp7/Col8a1/Col8a2/Crb2/Cryaa/Grhl3/Mir23b/Ntrk2/Pdgfra/Prox1/Sh3pxd2b/Slc4a5/Tgfb2/Tmod1/Ttll5/Tulp3",18,"HPP vs CTX","HPP","CTX"
"281","BP","GO:0198738","cell-cell signaling by wnt","9/127","391/18791",0.00136628768144106,0.0433053791204581,0.0365177119433218,"Dab2ip/Lef1/Lmx1a/Nrarp/Nxn/Ror1/Sfrp5/Sulf1/Yap1",9,"HPP vs STR","HPP","STR"
"282","BP","GO:1901342","regulation of vasculature development","15/282","272/18791",1.65141067085506e-05,0.00922588094784361,0.0084106055745478,"Acvrl1/Btg1/Cd34/Epha2/Foxj2/Gata2/Glul/Gtf2i/Hhex/Hmox1/Jak1/Jmjd8/Jup/Ptprm/Tjp1",15,"CTX vs STR","CTX","STR"
"283","BP","GO:1901654","response to ketone","13/343","154/18791",5.15555712807514e-06,0.00590559956301301,0.00504554364579191,"Abhd2/Adcy5/Aqp1/Dcps/Esr2/Golph3/Klf9/Mir125b-1/Ptgdr/Stk39/Tgfb2/Tgfbr3/Yap1",13,"HPP vs CTX","HPP","CTX"
"284","BP","GO:1901654","response to ketone","7/127","154/18791",8.50952895922871e-05,0.0101959671233063,0.00859785546171519,"Abhd2/Aqp1/Klf9/Stk39/Tgfb2/Tgfbr3/Yap1",7,"HPP vs STR","HPP","STR"
"285","BP","GO:1901654","response to ketone","9/187","154/18791",2.41972422144504e-05,0.0265866128643586,0.0236255570259272,"Abhd2/Adcy5/Golph3/Klf9/Mir125b-1/Stk39/Tgfb2/Tgfbr3/Yap1",9,"HPP vs PFC","HPP","PFC"
"286","BP","GO:1902337","regulation of apoptotic process involved in morphogenesis","3/127","12/18791",6.34385792653397e-05,0.00924934485688652,0.00779960637704387,"Bmp7/Tgfb2/Tgfbr3",3,"HPP vs STR","HPP","STR"
"287","BP","GO:1902337","regulation of apoptotic process involved in morphogenesis","3/187","12/18791",0.000199712653506654,0.0313666344036921,0.0278732087308977,"Bmp7/Tgfb2/Tgfbr3",3,"HPP vs PFC","HPP","PFC"
